t_o r_p l_p r_v l_v
559626 4 5 0 0
559636 4 5 0 0
559646 4 5 0 0
559656 4 5 0 0
559666 4 5 0 0
559676 4 5 0 0
559686 4 5 0 0
559696 4 5 0 0
559706 4 5 0 0
559716 4 5 0 0
559726 4 5 0 0
559736 4 5 0 0
559746 4 5 0 0
559756 4 5 0 0
559766 4 5 0 0
559776 4 5 0 0
559786 4 5 0 0
559796 4 5 0 0
559806 4 5 0 0
559816 4 5 0 0
559826 4 5 0 0
559836 4 5 0 0
559846 4 5 0 0
559856 4 5 0 0
559866 4 5 0 0
559876 4 5 0 0
559886 4 5 0 0
559896 4 5 0 0
559906 4 5 0 0
559916 4 5 0 0
559926 4 5 0 0
559936 4 5 0 0
559946 4 5 0 0
559956 4 5 0 0
559966 4 5 0 0
559976 4 5 0 0
559986 4 5 0 0
559996 4 5 0 0
560006 4 5 0 0
560016 4 5 0 0
560026 4 5 0 0
560036 4 5 0 0
560046 4 5 0 0
560056 4 5 0 0
560066 4 5 0 0
560076 4 5 0 0
560086 4 5 0 0
560096 4 5 0 0
560106 4 5 0 0
560116 4 5 0 0
560126 4 5 0 0
560136 4 5 0 0
560146 4 5 0 0
560156 4 5 0 0
560166 4 5 0 0
560176 4 5 0 0
560186 4 5 0 0
560196 4 5 0 0
560206 4 5 0 0
560216 4 5 0 0
560226 4 5 0 0
560236 4 5 0 0
560246 4 5 0 0
560256 4 5 0 0
560266 4 5 0 0
560276 4 5 0 0
560286 4 5 0 0
560296 4 5 0 0
560306 4 5 0 0
560316 4 5 0 0
560326 4 5 0 0
560336 4 5 0 0
560346 4 5 0 0
560356 4 5 0 0
560366 4 5 0 0
560376 4 5 0 0
560386 4 5 0 0
560396 4 5 0 0
560406 4 5 0 0
560417 4 5 0 0
560427 4 5 0 0
560437 4 5 0 0
560447 4 5 0 0
560457 4 5 0 0
560467 4 5 0 0
560476 4 5 0 0
560486 4 5 0 0
560496 4 5 0 0
560507 4 5 0 0
560516 4 5 0 0
560526 4 5 0 0
560536 4 5 0 0
560546 4 5 0 0
560556 4 5 0 0
560566 4 5 0 0
560576 4 5 0 0
560586 4 5 0 0
560596 4 5 0 0
560606 4 5 0 0
560616 4 5 0 0
560626 4 5 0 0
560636 4 5 0 0
560646 4 5 0 0
560656 4 5 0 0
560666 4 5 0 0
560676 4 5 0 0
560686 4 5 0 0
560696 4 5 0 0
560706 4 5 0 0
560716 4 5 0 0
560726 4 5 0 0
560736 4 5 0 0
560746 4 5 0 0
560756 4 5 0 0
560766 4 5 0 0
560776 4 5 0 0
560786 4 5 0 0
560796 4 5 0 0
560806 4 5 0 0
560816 4 5 0 0
560826 4 5 0 0
560836 4 5 0 0
560846 4 5 0 0
560856 4 5 0 0
560866 4 5 0 0
560876 4 5 0 0
560886 4 5 0 0
560896 4 5 0 0
560906 4 5 0 0
560916 4 5 0 0
560926 4 5 0 0
560936 4 5 0 0
560946 4 5 0 0
560956 4 5 0 0
560966 4 5 0 0
560976 4 5 0 0
560986 4 5 0 0
560996 4 5 0 0
561006 4 5 0 0
561016 4 5 0 0
561026 4 5 0 0
561036 4 5 0 0
561046 4 5 0 0
561056 4 5 0 0
561066 4 5 0 0
561076 4 5 0 0
561086 4 5 0 0
561096 4 5 0 0
561106 4 5 0 0
561116 4 5 0 0
561126 4 5 0 0
561136 4 5 0 0
561146 4 5 0 0
561156 4 5 0 0
561166 4 5 0 0
561176 4 5 0 0
561186 4 5 0 0
561196 4 5 0 0
561206 4 5 0 0
561216 4 5 0 0
561226 4 5 0 0
561236 4 5 0 0
561246 4 5 0 0
561256 4 5 0 0
561266 4 5 0 0
561276 4 5 0 0
561286 4 5 0 0
561296 4 5 0 0
561306 4 5 0 0
561316 4 5 0 0
561326 4 5 0 0
561336 4 5 0 0
561346 4 5 0 0
561356 4 5 0 0
561366 4 5 0 0
561376 4 5 0 0
561386 4 5 0 0
561396 4 5 0 0
561406 4 5 0 0
561416 4 5 0 0
561426 4 5 0 0
561436 4 5 0 0
561446 4 5 0 0
561456 4 5 0 0
561466 4 5 0 0
561476 4 5 0 0
561486 4 5 0 0
561496 4 5 0 0
561506 4 5 0 0
561516 4 5 0 0
561526 4 5 0 0
561536 4 5 0 0
561546 4 5 0 0
561556 4 5 0 0
561566 4 5 0 0
561576 4 5 0 0
561586 4 5 0 0
561596 4 5 0 0
561606 4 5 0 0
561616 4 5 0 0
561626 4 5 0 0
561636 4 5 0 0
561646 4 5 0 0
561656 4 5 0 0
561666 4 5 0 0
561676 4 5 0 0
561686 4 5 0 0
561696 4 5 0 0
561706 4 5 0 0
561716 4 5 0 0
561726 4 5 0 0
561736 4 5 0 0
561746 4 5 0 0
561756 4 5 0 0
561766 4 5 0 0
561776 4 5 0 0
561786 4 5 0 0
561796 4 5 0 0
561806 4 5 0 0
561816 4 5 0 0
561826 4 5 0 0
561836 4 5 0 0
561846 4 5 0 0
561856 4 5 0 0
561866 4 5 0 0
561876 4 5 0 0
561886 4 5 0 0
561896 4 5 0 0
561906 4 5 0 0
561916 4 5 0 0
561926 4 5 0 0
561936 4 5 0 0
561946 4 5 0 0
561956 4 5 0 0
561966 4 5 0 0
561976 4 5 0 0
561986 4 5 0 0
561996 4 5 0 0
562006 4 5 0 0
562016 4 5 0 0
562026 4 5 0 0
562036 4 5 0 0
562046 4 5 0 0
562056 4 5 0 0
562066 4 5 0 0
562076 4 5 0 0
562086 4 5 0 0
562096 4 5 0 0
562106 4 5 0 0
562116 4 5 0 0
562126 4 5 0 0
562136 4 5 0 0
562146 4 5 0 0
562156 4 5 0 0
562166 4 5 0 0
562176 4 5 0 0
562186 4 5 0 0
562197 4 5 0 0
562207 4 5 0 0
562217 4 5 0 0
562227 4 5 0 0
562237 4 5 0 0
562247 4 5 0 0
562256 4 5 0 0
562266 4 5 0 0
562276 4 5 0 0
562286 4 5 0 0
562296 4 5 0 0
562306 4 5 0 0
562316 4 5 0 0
562326 4 5 0 0
562336 4 5 0 0
562346 4 5 0 0
562356 4 5 0 0
562366 4 5 0 0
562376 4 5 0 0
562386 4 5 0 0
562396 4 5 0 0
562406 4 5 0 0
562416 4 5 0 0
562426 4 5 0 0
562436 4 5 0 0
562446 4 5 0 0
562456 4 5 0 0
562466 4 5 0 0
562476 4 5 0 0
562486 4 5 0 0
562496 4 5 0 0
562506 4 5 0 0
562516 4 5 0 0
562526 4 5 0 0
562536 4 5 0 0
562546 4 5 0 0
562556 4 5 0 0
562566 4 5 0 0
562576 4 5 0 0
562586 4 5 0 0
562596 4 5 0 0
562606 4 5 0 0
562616 4 5 0 0
562626 4 5 0 0
562636 4 5 0 0
562646 4 5 0 0
562656 4 5 0 0
562666 4 5 0 0
562676 4 5 0 0
562686 4 5 0 0
562696 4 5 0 0
562706 4 5 0 0
562716 4 5 0 0
562726 4 5 0 0
562736 4 5 0 0
562746 4 5 0 0
562756 4 5 0 0
562766 4 5 0 0
562776 4 5 0 0
562786 4 5 0 0
562796 4 5 0 0
562806 4 5 0 0
562816 4 5 0 0
562826 4 5 0 0
562836 4 5 0 0
562846 4 5 0 0
562856 4 5 0 0
562866 4 5 0 0
562876 4 5 0 0
562886 4 5 0 0
562896 4 5 0 0
562906 4 5 0 0
562916 4 5 0 0
562926 4 5 0 0
562936 4 5 0 0
562946 4 5 0 0
562956 4 5 0 0
562966 4 5 0 0
562976 4 5 0 0
562986 4 5 0 0
562996 4 5 0 0
563006 4 5 0 0
563016 4 5 0 0
563026 4 5 0 0
563036 4 5 0 0
563046 4 5 0 0
563056 4 5 0 0
563066 4 5 0 0
563076 4 5 0 0
563086 4 5 0 0
563096 4 5 0 0
563106 4 5 0 0
563116 4 5 0 0
563126 4 5 0 0
563136 4 5 0 0
563146 4 5 0 0
563156 4 5 0 0
563166 4 5 0 0
563176 4 5 0 0
563186 4 5 0 0
563196 4 5 0 0
563206 4 5 0 0
563216 4 5 0 0
563226 4 5 0 0
563236 4 5 0 0
563246 4 5 0 0
563256 4 5 0 0
563266 4 5 0 0
563276 4 5 0 0
563286 4 5 0 0
563296 4 5 0 0
563306 4 5 0 0
563316 4 5 0 0
563326 4 5 0 0
563336 4 5 0 0
563346 4 5 0 0
563356 4 5 0 0
563366 4 5 0 0
563376 4 5 0 0
563386 4 5 0 0
563396 4 5 0 0
563406 4 5 0 0
563416 4 5 0 0
563426 4 5 0 0
563436 4 5 0 0
563446 4 5 0 0
563456 4 5 0 0
563466 4 5 0 0
563476 4 5 0 0
563486 4 5 0 0
563496 4 5 0 0
563506 4 5 0 0
563516 4 5 0 0
563526 4 5 0 0
563536 4 5 0 0
563546 4 5 0 0
563556 4 5 0 0
563566 4 5 0 0
563576 4 5 0 0
563586 4 5 0 0
563596 4 5 0 0
563606 4 5 0 0
563616 4 5 0 0
563626 4 5 0 0
563636 4 5 0 0
563646 4 5 0 0
563656 4 5 0 0
563666 4 5 0 0
563676 4 5 0 0
563686 4 5 0 0
563696 4 5 0 0
563706 4 5 0 0
563716 4 5 0 0
563726 4 5 0 0
563736 4 5 0 0
563746 4 5 0 0
563756 4 5 0 0
563766 4 5 0 0
563776 4 5 0 0
563786 4 5 0 0
563796 4 5 0 0
563806 4 5 0 0
563816 4 5 0 0
563826 4 5 0 0
563836 4 5 0 0
563846 4 5 0 0
563856 4 5 0 0
563866 4 5 0 0
563876 4 5 0 0
563886 4 5 0 0
563896 4 5 0 0
563906 4 5 0 0
563916 4 5 0 0
563926 4 5 0 0
563937 4 5 0 0
563947 4 5 0 0
563957 4 5 0 0
563967 4 5 0 0
563977 4 5 0 0
563987 4 5 0 0
563996 4 5 0 0
564007 4 5 0 0
564016 4 5 0 0
564026 4 5 0 0
564036 4 5 0 0
564046 4 5 0 0
564056 4 5 0 0
564066 4 5 0 0
564076 4 5 0 0
564086 4 5 0 0
564096 4 5 0 0
564106 4 5 0 0
564116 4 5 0 0
564126 4 5 0 0
564136 4 5 0 0
564146 4 5 0 0
564156 4 5 0 0
564166 4 5 0 0
564176 4 5 0 0
564186 4 5 0 0
564196 4 5 0 0
564206 4 5 0 0
564216 4 5 0 0
564226 4 5 0 0
564236 4 5 0 0
564246 4 5 0 0
564256 4 5 0 0
564266 4 5 0 0
564276 4 5 0 0
564286 4 5 0 0
564296 4 5 0 0
564306 4 5 0 0
564316 4 5 0 0
564326 4 5 0 0
564336 4 5 0 0
564346 4 5 0 0
564356 4 5 0 0
564366 4 5 0 0
564376 4 5 0 0
564386 4 5 0 0
564396 4 5 0 0
564406 4 5 0 0
564416 4 5 0 0
564426 4 5 0 0
564436 4 5 0 0
564446 4 5 0 0
564456 4 5 0 0
564466 4 5 0 0
564476 4 5 0 0
564486 4 5 0 0
564496 4 5 0 0
564506 4 5 0 0
564516 4 5 0 0
564526 4 5 0 0
564536 4 5 0 0
564546 4 5 0 0
564556 4 5 0 0
564566 4 5 0 0
564576 4 5 0 0
564586 4 5 0 0
564596 4 5 0 0
564606 4 5 0 0
564616 4 5 0 0
564626 4 5 0 0
564636 4 5 0 0
564646 4 5 0 0
564656 4 5 0 0
564666 4 5 0 0
564676 4 5 0 0
564686 4 5 0 0
564696 4 5 0 0
564706 4 5 0 0
564716 4 5 0 0
564726 4 5 0 0
564736 4 5 0 0
564746 4 5 0 0
564756 4 5 0 0
564766 4 5 0 0
564776 4 5 0 0
564786 4 5 0 0
564796 4 5 0 0
564806 4 5 0 0
564816 4 5 0 0
564826 4 5 0 0
564836 4 5 0 0
564846 4 5 0 0
564856 4 5 0 0
564866 4 5 0 0
564876 4 5 0 0
564886 4 5 0 0
564896 4 5 0 0
564906 4 5 0 0
564916 4 5 0 0
564926 4 5 0 0
564936 4 5 0 0
564946 4 5 0 0
564956 4 5 0 0
564966 4 5 0 0
564976 4 5 0 0
564986 4 5 0 0
564996 4 5 0 0
565006 4 5 0 0
565016 4 5 0 0
565026 4 5 0 0
565036 4 5 0 0
565046 4 5 0 0
565056 4 5 0 0
565066 4 5 0 0
565076 4 5 0 0
565086 4 5 0 0
565096 4 5 0 0
565106 4 5 0 0
565116 4 5 0 0
565126 4 5 0 0
565136 4 5 0 0
565146 4 5 0 0
565156 4 5 0 0
565166 4 5 0 0
565176 4 5 0 0
565186 4 5 0 0
565196 4 5 0 0
565206 4 5 0 0
565216 4 5 0 0
565226 4 5 0 0
565236 4 5 0 0
565246 4 5 0 0
565256 4 5 0 0
565266 4 5 0 0
565276 4 5 0 0
565286 4 5 0 0
565296 4 5 0 0
565306 4 5 0 0
565316 4 5 0 0
565326 4 5 0 0
565336 4 5 0 0
565346 4 5 0 0
565356 4 5 0 0
565366 4 5 0 0
565376 4 5 0 0
565386 4 5 0 0
565396 4 5 0 0
565406 4 5 0 0
565416 4 5 0 0
565426 4 5 0 0
565436 4 5 0 0
565446 4 5 0 0
565456 4 5 0 0
565466 4 5 0 0
565476 4 5 0 0
565486 4 5 0 0
565496 4 5 0 0
565506 4 5 0 0
565516 4 5 0 0
565526 4 5 0 0
565536 4 5 0 0
565546 4 5 0 0
565556 4 5 0 0
565566 4 5 0 0
565576 4 5 0 0
565586 4 5 0 0
565596 4 5 0 0
565606 4 5 0 0
565616 4 5 0 0
565626 4 5 0 0
565636 4 5 0 0
565646 4 5 0 0
565656 4 5 0 0
565666 4 5 0 0
565676 4 5 0 0
565686 4 5 0 0
565696 4 5 0 0
565707 4 5 0 0
565717 4 5 0 0
565727 4 5 0 0
565737 4 5 0 0
565747 4 5 0 0
565757 4 5 0 0
565767 4 5 0 0
565776 4 5 0 0
565786 4 5 0 0
565796 4 5 0 0
565806 4 5 0 0
565816 4 5 0 0
565826 4 5 0 0
565836 4 5 0 0
565846 4 5 0 0
565856 4 5 0 0
565866 4 5 0 0
565876 4 5 0 0
565886 4 5 0 0
565896 4 5 0 0
565906 4 5 0 0
565916 4 5 0 0
565926 4 5 0 0
565936 4 5 0 0
565946 4 5 0 0
565956 4 5 0 0
565966 4 5 0 0
565976 4 5 0 0
565986 4 5 0 0
565996 4 5 0 0
566006 4 5 0 0
566016 4 5 0 0
566026 4 5 0 0
566036 4 5 0 0
566046 4 5 0 0
566056 4 5 0 0
566066 4 5 0 0
566076 4 5 0 0
566086 4 5 0 0
566096 4 5 0 0
566106 4 5 0 0
566116 4 5 0 0
566126 4 5 0 0
566136 4 5 0 0
566146 4 5 0 0
566156 4 5 0 0
566166 4 5 0 0
566176 4 5 0 0
566186 4 5 0 0
566196 4 5 0 0
566206 4 5 0 0
566216 4 5 0 0
566226 4 5 0 0
566236 4 5 0 0
566246 4 5 0 0
566256 4 5 0 0
566266 4 5 0 0
566276 4 5 0 0
566286 4 5 0 0
566296 4 5 0 0
566306 4 5 0 0
566316 4 5 0 0
566326 4 5 0 0
566336 4 5 0 0
566346 4 5 0 0
566356 4 5 0 0
566366 4 5 0 0
566376 4 5 0 0
566386 4 5 0 0
566396 4 5 0 0
566406 4 5 0 0
566416 4 5 0 0
566426 4 5 0 0
566436 4 5 0 0
566446 4 5 0 0
566456 4 5 0 0
566466 4 5 0 0
566476 4 5 0 0
566486 4 5 0 0
566496 4 5 0 0
566506 4 5 0 0
566516 4 5 0 0
566526 4 5 0 0
566536 4 5 0 0
566546 4 5 0 0
566556 4 5 0 0
566566 4 5 0 0
566576 4 5 0 0
566586 4 5 0 0
566596 4 5 0 0
566606 4 5 0 0
566616 4 5 0 0
566626 4 5 0 0
566636 4 5 0 0
566646 4 5 0 0
566656 4 5 0 0
566666 4 5 0 0
566676 4 5 0 0
566686 4 5 0 0
566696 4 5 0 0
566706 4 5 0 0
566716 4 5 0 0
566726 4 5 0 0
566736 4 5 0 0
566746 4 5 0 0
566756 4 5 0 0
566766 4 5 0 0
566776 4 5 0 0
566786 4 5 0 0
566796 4 5 0 0
566806 4 5 0 0
566816 4 5 0 0
566826 4 5 0 0
566836 4 5 0 0
566846 4 5 0 0
566856 4 5 0 0
566866 4 5 0 0
566876 4 5 0 0
566886 4 5 0 0
566896 4 5 0 0
566906 4 5 0 0
566916 4 5 0 0
566926 4 5 0 0
566936 4 5 0 0
566946 4 5 0 0
566956 4 5 0 0
566966 4 5 0 0
566976 4 5 0 0
566986 4 5 0 0
566996 4 5 0 0
567006 4 5 0 0
567016 4 5 0 0
567026 4 5 0 0
567036 4 5 0 0
567046 4 5 0 0
567056 4 5 0 0
567066 4 5 0 0
567076 4 5 0 0
567086 4 5 0 0
567096 4 5 0 0
567106 4 5 0 0
567116 4 5 0 0
567126 4 5 0 0
567136 4 5 0 0
567146 4 5 0 0
567156 4 5 0 0
567166 4 5 0 0
567176 4 5 0 0
567186 4 5 0 0
567196 4 5 0 0
567206 4 5 0 0
567216 4 5 0 0
567226 4 5 0 0
567236 4 5 0 0
567246 4 5 0 0
567256 4 5 0 0
567266 4 5 0 0
567276 4 5 0 0
567286 4 5 0 0
567296 4 5 0 0
567306 4 5 0 0
567316 4 5 0 0
567326 4 5 0 0
567336 4 5 0 0
567346 4 5 0 0
567356 4 5 0 0
567366 4 5 0 0
567376 4 5 0 0
567386 4 5 0 0
567396 4 5 0 0
567406 4 5 0 0
567416 4 5 0 0
567426 4 5 0 0
567436 4 5 0 0
567446 4 5 0 0
567456 4 5 0 0
567467 4 5 0 0
567477 4 5 0 0
567487 4 5 0 0
567497 4 5 0 0
567507 4 5 0 0
567517 4 5 0 0
567527 4 5 0 0
567537 4 5 0 0
567547 4 5 0 0
567556 4 5 0 0
567566 4 5 0 0
567576 4 5 0 0
567586 4 5 0 0
567596 4 5 0 0
567606 4 5 0 0
567616 4 5 0 0
567626 4 5 0 0
567636 4 5 0 0
567646 4 5 0 0
567656 4 5 0 0
567666 4 5 0 0
567676 4 5 0 0
567686 4 5 0 0
567696 4 5 0 0
567706 4 5 0 0
567716 4 5 0 0
567726 4 5 0 0
567736 4 5 0 0
567746 4 5 0 0
567756 4 5 0 0
567766 4 5 0 0
567776 4 5 0 0
567786 4 5 0 0
567796 4 5 0 0
567806 4 5 0 0
567816 4 5 0 0
567826 4 5 0 0
567836 4 5 0 0
567846 4 5 0 0
567856 4 5 0 0
567866 4 5 0 0
567876 4 5 0 0
567886 4 5 0 0
567896 4 5 0 0
567906 4 5 0 0
567916 4 5 0 0
567926 4 5 0 0
567936 4 5 0 0
567946 4 5 0 0
567956 4 5 0 0
567966 4 5 0 0
567976 4 5 0 0
567986 4 5 0 0
567996 4 5 0 0
568006 4 5 0 0
568016 4 5 0 0
568026 4 5 0 0
568036 4 5 0 0
568046 4 5 0 0
568056 4 5 0 0
568066 4 5 0 0
568076 4 5 0 0
568086 4 5 0 0
568096 4 5 0 0
568106 4 5 0 0
568116 4 5 0 0
568126 4 5 0 0
568136 4 5 0 0
568146 4 5 0 0
568156 4 5 0 0
568166 4 5 0 0
568176 4 5 0 0
568186 4 5 0 0
568196 4 5 0 0
568206 4 5 0 0
568216 4 5 0 0
568226 4 5 0 0
568236 4 5 0 0
568246 4 5 0 0
568256 4 5 0 0
568266 4 5 0 0
568276 4 5 0 0
568286 4 5 0 0
568296 4 5 0 0
568306 4 5 0 0
568316 4 5 0 0
568326 4 5 0 0
568336 4 5 0 0
568346 4 5 0 0
568356 4 5 0 0
568366 4 5 0 0
568376 4 5 0 0
568386 4 5 0 0
568396 4 5 0 0
568406 4 5 0 0
568416 4 5 0 0
568426 4 5 0 0
568436 4 5 0 0
568446 4 5 0 0
568456 4 5 0 0
568466 4 5 0 0
568476 4 5 0 0
568486 4 5 0 0
568496 4 5 0 0
568506 4 5 0 0
568516 4 5 0 0
568526 4 5 0 0
568536 4 5 0 0
568546 4 5 0 0
568556 4 5 0 0
568566 4 5 0 0
568576 4 5 0 0
568586 4 5 0 0
568596 4 5 0 0
568606 4 5 0 0
568616 4 5 0 0
568626 4 5 0 0
568636 4 5 0 0
568646 4 5 0 0
568656 4 5 0 0
568666 4 5 0 0
568676 4 5 0 0
568686 4 5 0 0
568696 4 5 0 0
568706 4 5 0 0
568716 4 5 0 0
568726 4 5 0 0
568736 4 5 0 0
568746 4 5 0 0
568756 4 5 0 0
568766 4 5 0 0
568776 4 5 0 0
568786 4 5 0 0
568796 4 5 0 0
568806 4 5 0 0
568816 4 5 0 0
568826 4 5 0 0
568836 4 5 0 0
568846 4 5 0 0
568856 4 5 0 0
568866 4 5 0 0
568876 4 5 0 0
568886 4 5 0 0
568896 4 5 0 0
568906 4 5 0 0
568916 4 5 0 0
568926 4 5 0 0
568936 4 5 0 0
568946 4 5 0 0
568956 4 5 0 0
568966 4 5 0 0
568976 4 5 0 0
568986 4 5 0 0
568996 4 5 0 0
569006 4 5 0 0
569016 4 5 0 0
569026 4 5 0 0
569036 4 5 0 0
569046 4 5 0 0
569056 4 5 0 0
569066 4 5 0 0
569076 4 5 0 0
569086 4 5 0 0
569096 4 5 0 0
569106 4 5 0 0
569116 4 5 0 0
569126 4 5 0 0
569136 4 5 0 0
569146 4 5 0 0
569156 4 5 0 0
569166 4 5 0 0
569176 4 5 0 0
569186 4 5 0 0
569196 4 5 0 0
569206 4 5 0 0
569216 4 5 0 0
569226 4 5 0 0
569236 4 5 0 0
569246 4 5 0 0
569257 4 5 0 0
569267 4 5 0 0
569277 4 5 0 0
569287 4 5 0 0
569297 4 5 0 0
569307 4 5 0 0
569316 4 5 0 0
569326 4 5 0 0
569336 4 5 0 0
569346 4 5 0 0
569356 4 5 0 0
569366 4 5 0 0
569376 4 5 0 0
569386 4 5 0 0
569396 4 5 0 0
569406 4 5 0 0
569416 4 5 0 0
569426 4 5 0 0
569436 4 5 0 0
569446 4 5 0 0
569456 4 5 0 0
569466 4 5 0 0
569476 4 5 0 0
569486 4 5 0 0
569496 4 5 0 0
569506 4 5 0 0
569516 4 5 0 0
569526 4 5 0 0
569536 4 5 0 0
569546 4 5 0 0
569556 4 5 0 0
569566 4 5 0 0
569576 4 5 0 0
569586 4 5 0 0
569596 4 5 0 0
569606 4 5 0 0
569616 4 5 0 0
569626 4 5 0 0
569636 4 5 0 0
569646 4 5 0 0
569656 4 5 0 0
569666 4 5 0 0
569676 4 5 0 0
569686 4 5 0 0
569696 4 5 0 0
569706 4 5 0 0
569716 4 5 0 0
569726 4 5 0 0
569736 4 5 0 0
569746 4 5 0 0
569756 4 5 0 0
569766 4 5 0 0
569776 4 5 0 0
569786 4 5 0 0
569796 4 5 0 0
569806 4 5 0 0
569816 4 5 0 0
569826 4 5 0 0
569836 4 5 0 0
569846 4 5 0 0
569856 4 5 0 0
569866 4 5 0 0
569876 4 5 0 0
569886 4 5 0 0
569896 4 5 0 0
569906 4 5 0 0
569916 4 5 0 0
569926 4 5 0 0
569936 4 5 0 0
569946 4 5 0 0
569956 4 5 0 0
569966 4 5 0 0
569976 4 5 0 0
569986 4 5 0 0
569996 4 5 0 0
570006 4 5 0 0
570016 4 5 0 0
570026 4 5 0 0
570036 4 5 0 0
570046 4 5 0 0
570056 4 5 0 0
570066 4 5 0 0
570076 4 5 0 0
570086 4 5 0 0
570096 4 5 0 0
570106 4 5 0 0
570116 4 5 0 0
570126 4 5 0 0
570136 4 5 0 0
570146 4 5 0 0
570156 4 5 0 0
570166 4 5 0 0
570176 4 5 0 0
570186 4 5 0 0
570196 4 5 0 0
570206 4 5 0 0
570216 4 5 0 0
570226 4 5 0 0
570236 4 5 0 0
570246 4 5 0 0
570256 4 5 0 0
570266 4 5 0 0
570276 4 5 0 0
570286 4 5 0 0
570296 4 5 0 0
570306 4 5 0 0
570316 4 5 0 0
570326 4 5 0 0
570336 4 5 0 0
570346 4 5 0 0
570356 4 5 0 0
570366 4 5 0 0
570376 4 5 0 0
570386 4 5 0 0
570396 4 5 0 0
570406 4 5 0 0
570416 4 5 0 0
570426 4 5 0 0
570436 4 5 0 0
570446 4 5 0 0
570456 4 5 0 0
570466 4 5 0 0
570476 4 5 0 0
570486 4 5 0 0
570496 4 5 0 0
570506 4 5 0 0
570516 4 5 0 0
570526 4 5 0 0
570536 4 5 0 0
570546 4 5 0 0
570556 4 5 0 0
570566 4 5 0 0
570576 4 5 0 0
570586 4 5 0 0
570596 4 5 0 0
570606 4 5 0 0
570616 4 5 0 0
570626 4 5 0 0
570636 4 5 0 0
570646 4 5 0 0
570656 4 5 0 0
570666 4 5 0 0
570676 4 5 0 0
570686 4 5 0 0
570696 4 5 0 0
570706 4 5 0 0
570716 4 5 0 0
570726 4 5 0 0
570736 4 5 0 0
570746 4 5 0 0
570756 4 5 0 0
570766 4 5 0 0
570776 4 5 0 0
570786 4 5 0 0
570796 4 5 0 0
570806 4 5 0 0
570816 4 5 0 0
570826 4 5 0 0
570836 4 5 0 0
570846 4 5 0 0
570856 4 5 0 0
570866 4 5 0 0
570876 4 5 0 0
570886 4 5 0 0
570896 4 5 0 0
570906 4 5 0 0
570916 4 5 0 0
570926 4 5 0 0
570936 4 5 0 0
570946 4 5 0 0
570956 4 5 0 0
570966 4 5 0 0
570976 4 5 0 0
570986 4 5 0 0
570996 4 5 0 0
571007 4 5 0 0
571016 4 5 0 0
571027 4 5 0 0
571037 4 5 0 0
571047 4 5 0 0
571057 4 5 0 0
571067 4 5 0 0
571077 4 5 0 0
571086 4 5 0 0
571096 4 5 0 0
571106 4 5 0 0
571116 4 5 0 0
571126 4 5 0 0
571136 4 5 0 0
571146 4 5 0 0
571156 4 5 0 0
571166 4 5 0 0
571176 4 5 0 0
571186 4 5 0 0
571196 4 5 0 0
571206 4 5 0 0
571216 4 5 0 0
571226 4 5 0 0
571236 4 5 0 0
571246 4 5 0 0
571256 4 5 0 0
571266 4 5 0 0
571276 4 5 0 0
571286 4 5 0 0
571296 4 5 0 0
571306 4 5 0 0
571316 4 5 0 0
571326 4 5 0 0
571336 4 5 0 0
571346 4 5 0 0
571356 4 5 0 0
571366 4 5 0 0
571376 4 5 0 0
571386 4 5 0 0
571396 4 5 0 0
571406 4 5 0 0
571416 4 5 0 0
571426 4 5 0 0
571436 4 5 0 0
571446 4 5 0 0
571456 4 5 0 0
571466 4 5 0 0
571476 4 5 0 0
571486 4 5 0 0
571496 4 5 0 0
571506 4 5 0 0
571516 4 5 0 0
571526 4 5 0 0
571536 4 5 0 0
571546 4 5 0 0
571556 4 5 0 0
571566 4 5 0 0
571576 4 5 0 0
571586 4 5 0 0
571596 4 5 0 0
571606 4 5 0 0
571616 4 5 0 0
571626 4 5 0 0
571636 4 5 0 0
571646 4 5 0 0
571656 4 5 0 0
571666 4 5 0 0
571676 4 5 0 0
571686 4 5 0 0
571696 4 5 0 0
571706 4 5 0 0
571716 4 5 0 0
571726 4 5 0 0
571736 4 5 0 0
571746 4 5 0 0
571756 4 5 0 0
571766 4 5 0 0
571776 4 5 0 0
571786 4 5 0 0
571796 4 5 0 0
571806 4 5 0 0
571816 4 5 0 0
571826 4 5 0 0
571836 4 5 0 0
571846 4 5 0 0
571856 4 5 0 0
571866 4 5 0 0
571876 4 5 0 0
571886 4 5 0 0
571896 4 5 0 0
571906 4 5 0 0
571916 4 5 0 0
571926 4 5 0 0
571936 4 5 0 0
571946 4 5 0 0
571956 4 5 0 0
571966 4 5 0 0
571976 4 5 0 0
571986 4 5 0 0
571996 4 5 0 0
572006 4 5 0 0
572016 4 5 0 0
572026 4 5 0 0
572036 4 5 0 0
572046 4 5 0 0
572056 4 5 0 0
572066 4 5 0 0
572076 4 5 0 0
572086 4 5 0 0
572096 4 5 0 0
572106 4 5 0 0
572116 4 5 0 0
572126 4 5 0 0
572136 4 5 0 0
572146 4 5 0 0
572156 4 5 0 0
572166 4 5 0 0
572176 4 5 0 0
572186 4 5 0 0
572196 4 5 0 0
572206 4 5 0 0
572216 4 5 0 0
572226 4 5 0 0
572236 4 5 0 0
572246 4 5 0 0
572256 4 5 0 0
572266 4 5 0 0
572276 4 5 0 0
572286 4 5 0 0
572296 4 5 0 0
572306 4 5 0 0
572316 4 5 0 0
572326 4 5 0 0
