t pos_x pos_y free_degree
1881706 -2160 -67050 212
1881716 -2160 -67050 210
1881726 -2160 -67050 208
1881736 -2160 -67050 214
1881746 -2160 -67050 207
1881756 -2160 -67050 220
1881766 -2160 -67050 207
1881776 -2160 -67050 209
1881786 -2160 -67050 210
1881796 -2160 -67050 208
1881806 -2160 -67050 207
1881816 -2160 -67050 210
1881826 -2160 -67050 216
1881836 -2160 -67050 208
1881846 -2160 -67050 207
1881856 -2160 -67050 210
1881866 -2160 -67050 215
1881876 -2160 -67050 210
1881886 -2160 -67050 212
1881896 -2160 -67050 214
1881906 -2160 -67050 210
1881916 -2160 -67050 208
1881926 -2160 -67050 204
1881936 -2160 -67050 215
1881946 -2160 -67050 207
1881956 -2160 -67050 214
1881966 -2160 -67050 212
1881976 -2160 -67050 216
1881986 -2160 -67050 203
1881996 -2160 -67050 211
1882006 -2160 -67050 208
1882016 -2160 -67050 210
1882026 -2160 -67050 216
1882036 -2160 -67050 209
1882046 -2160 -67050 212
1882056 -2160 -67050 207
1882066 -2160 -67050 215
1882076 -2160 -67050 209
1882086 -2160 -67050 213
1882096 -2160 -67050 216
1882106 -2160 -67050 216
1882116 -2160 -67050 199
1882126 -2160 -67050 212
1882136 -2160 -67050 207
1882146 -2160 -67050 216
1882156 -2160 -67050 216
1882166 -2160 -67050 209
1882176 -2160 -67050 208
1882186 -2160 -67050 212
1882196 -2160 -67050 206
1882206 -2160 -67050 212
1882216 -2160 -67050 206
1882226 -2160 -67050 213
1882236 -2160 -67050 208
1882246 -2160 -67050 208
1882256 -2160 -67050 214
1882266 -2160 -67050 207
1882276 -2160 -67050 212
1882286 -2160 -67050 209
1882296 -2160 -67050 207
1882307 -2160 -67050 209
1882317 -2160 -67050 211
1882327 -2160 -67050 210
1882337 -2160 -67050 214
1882347 -2160 -67050 207
1882357 -2160 -67050 213
1882367 -2160 -67050 213
1882376 -2160 -67050 212
1882386 -2160 -67050 214
1882396 -2160 -67050 200
1882406 -2160 -67050 204
1882416 -2160 -67050 207
1882426 -2160 -67050 211
1882436 -2160 -67050 213
1882446 -2160 -67050 206
1882456 -2160 -67050 213
1882466 -2160 -67050 211
1882476 -2160 -67050 207
1882486 -2160 -67050 215
1882496 -2160 -67050 214
1882506 -2160 -67050 208
1882516 -2160 -67050 209
1882526 -2160 -67050 217
1882536 -2160 -67050 211
1882546 -2160 -67050 209
1882556 -2160 -67050 213
1882566 -2160 -67050 208
1882576 -2160 -67050 209
1882586 -2160 -67050 210
1882596 -2160 -67050 216
1882606 -2160 -67050 207
1882616 -2160 -67050 210
1882626 -2160 -67050 213
1882636 -2160 -67050 209
1882646 -2160 -67050 208
1882656 -2160 -67050 209
1882666 -2160 -67050 208
1882676 -2160 -67050 204
1882686 -2160 -67050 206
1882696 -2160 -67050 208
1882706 -2160 -67050 214
1882716 -2160 -67050 214
1882726 -2160 -67050 210
1882736 -2160 -67050 206
1882746 -2160 -67050 210
1882756 -2160 -67050 209
1882766 -2160 -67050 210
1882776 -2160 -67050 210
1882786 -2160 -67050 209
1882796 -2160 -67050 216
1882806 -2160 -67050 203
1882816 -2160 -67050 207
1882826 -2160 -67050 207
1882836 -2160 -67050 217
1882846 -2160 -67050 207
1882856 -2160 -67050 211
1882866 -2160 -67050 213
1882876 -2160 -67050 214
1882886 -2160 -67050 212
1882896 -2160 -67050 213
1882906 -2160 -67050 206
1882916 -2160 -67050 209
1882926 -2160 -67050 215
1882936 -2160 -67050 215
1882946 -2160 -67050 210
1882956 -2160 -67050 213
1882966 -2160 -67050 207
1882976 -2160 -67050 212
1882986 -2160 -67050 212
1882996 -2160 -67050 204
1883006 -2160 -67050 208
1883016 -2160 -67050 206
1883026 -2160 -67050 217
1883036 -2160 -67050 208
1883046 -2160 -67050 218
1883056 -2160 -67050 209
1883066 -2160 -67050 218
1883076 -2160 -67050 214
1883086 -2160 -67050 216
1883096 -2160 -67050 221
1883106 -2160 -67050 209
1883116 -2160 -67050 209
1883126 -2160 -67050 215
1883136 -2160 -67050 212
1883146 -2160 -67050 212
1883156 -2160 -67050 214
1883166 -2160 -67050 215
1883176 -2160 -67050 209
1883186 -2160 -67050 210
1883196 -2160 -67050 219
1883206 -2160 -67050 215
1883216 -2160 -67050 214
1883226 -2160 -67050 212
1883236 -2160 -67050 207
1883246 -2160 -67050 211
1883256 -2160 -67050 212
1883266 -2160 -67050 214
1883276 -2160 -67050 211
1883286 -2160 -67050 211
1883296 -2160 -67050 213
1883306 -2160 -67050 204
1883316 -2160 -67050 207
1883326 -2160 -67050 215
1883336 -2160 -67050 210
1883346 -2160 -67050 217
1883356 -2160 -67050 217
1883366 -2160 -67050 207
1883376 -2160 -67050 210
1883386 -2160 -67050 213
1883396 -2160 -67050 212
1883406 -2160 -67050 210
1883416 -2160 -67050 213
1883426 -2160 -67050 215
1883436 -2160 -67050 211
1883446 -2160 -67050 208
1883456 -2160 -67050 209
1883466 -2160 -67050 210
1883476 -2160 -67050 208
1883486 -2160 -67050 211
1883496 -2160 -67050 210
1883506 -2160 -67050 209
1883516 -2160 -67050 209
1883526 -2160 -67050 207
1883536 -2160 -67050 206
1883546 -2160 -67050 211
1883556 -2160 -67050 219
1883566 -2160 -67050 214
1883576 -2160 -67050 203
1883586 -2160 -67050 206
1883596 -2160 -67050 209
1883606 -2160 -67050 209
1883616 -2160 -67050 211
1883626 -2160 -67050 205
1883636 -2160 -67050 209
1883646 -2160 -67050 207
1883656 -2160 -67050 216
1883666 -2160 -67050 209
1883676 -2160 -67050 205
1883686 -2160 -67050 206
1883696 -2160 -67050 212
1883706 -2160 -67050 214
1883716 -2160 -67050 214
1883726 -2160 -67050 208
1883736 -2160 -67050 212
1883746 -2160 -67050 205
1883756 -2160 -67050 211
1883766 -2160 -67050 208
1883776 -2160 -67050 213
1883786 -2160 -67050 209
1883796 -2160 -67050 211
1883806 -2160 -67050 209
1883816 -2160 -67050 215
1883826 -2160 -67050 204
1883836 -2160 -67050 213
1883846 -2160 -67050 214
1883856 -2160 -67050 209
1883866 -2160 -67050 212
1883876 -2160 -67050 214
1883886 -2160 -67050 213
1883896 -2160 -67050 209
1883906 -2160 -67050 207
1883916 -2160 -67050 211
1883926 -2160 -67050 208
1883936 -2160 -67050 213
1883946 -2160 -67050 213
1883956 -2160 -67050 209
1883966 -2160 -67050 206
1883976 -2160 -67050 204
1883986 -2160 -67050 212
1883996 -2160 -67050 213
1884006 -2160 -67050 209
1884016 -2160 -67050 207
1884026 -2160 -67050 207
1884036 -2160 -67050 210
1884046 -2160 -67050 214
1884056 -2160 -67050 212
1884066 -2160 -67050 211
1884076 -2160 -67050 208
1884086 -2160 -67050 206
1884096 -2160 -67050 213
1884106 -2160 -67050 208
1884116 -2160 -67050 209
1884126 -2160 -67050 215
1884136 -2160 -67050 204
1884146 -2160 -67050 209
1884156 -2160 -67050 211
1884166 -2160 -67050 212
1884176 -2160 -67050 209
1884186 -2160 -67050 209
1884196 -2160 -67050 213
1884206 -2160 -67050 212
1884216 -2160 -67050 216
1884226 -2160 -67050 213
1884236 -2160 -67050 209
1884246 -2160 -67050 212
1884256 -2160 -67050 210
1884266 -2160 -67050 210
1884276 -2160 -67050 210
1884286 -2160 -67050 218
1884296 -2160 -67050 213
1884306 -2160 -67050 217
1884316 -2160 -67050 206
1884326 -2160 -67050 210
1884336 -2160 -67050 208
1884346 -2160 -67050 203
1884356 -2160 -67050 212
1884366 -2160 -67050 210
1884377 -2160 -67050 210
1884387 -2160 -67050 214
1884397 -2160 -67050 209
1884407 -2160 -67050 207
1884417 -2160 -67050 215
1884427 -2160 -67050 219
1884437 -2160 -67050 219
1884446 -2160 -67050 211
1884456 -2160 -67050 208
1884466 -2160 -67050 211
1884476 -2160 -67050 208
1884486 -2160 -67050 213
1884496 -2160 -67050 216
1884506 -2160 -67050 205
1884516 -2160 -67050 208
1884526 -2160 -67050 213
1884536 -2160 -67050 204
1884546 -2160 -67050 214
1884556 -2160 -67050 211
1884566 -2160 -67050 205
1884576 -2160 -67050 211
1884586 -2160 -67050 213
1884596 -2160 -67050 219
1884606 -2160 -67050 214
1884616 -2160 -67050 211
1884626 -2160 -67050 210
1884636 -2160 -67050 209
1884646 -2160 -67050 207
1884656 -2160 -67050 212
1884666 -2160 -67050 210
1884676 -2160 -67050 216
1884686 -2160 -67050 212
1884696 -2160 -67050 208
1884706 -2160 -67050 212
1884716 -2160 -67050 216
1884726 -2160 -67050 211
1884736 -2160 -67050 214
1884746 -2160 -67050 206
1884756 -2160 -67050 211
1884766 -2160 -67050 211
1884776 -2160 -67050 207
1884786 -2160 -67050 207
1884796 -2160 -67050 205
1884806 -2160 -67050 210
1884816 -2160 -67050 209
1884826 -2160 -67050 207
1884836 -2160 -67050 209
1884846 -2160 -67050 215
1884856 -2160 -67050 210
1884866 -2160 -67050 212
1884876 -2160 -67050 208
1884886 -2160 -67050 214
1884896 -2160 -67050 213
1884906 -2160 -67050 218
1884916 -2160 -67050 208
1884926 -2160 -67050 211
1884936 -2160 -67050 208
1884946 -2160 -67050 212
1884956 -2160 -67050 214
1884966 -2160 -67050 213
1884976 -2160 -67050 210
1884986 -2160 -67050 210
1884996 -2160 -67050 210
1885006 -2160 -67050 206
1885016 -2160 -67050 205
1885026 -2160 -67050 210
1885036 -2160 -67050 210
1885046 -2160 -67050 210
1885056 -2160 -67050 220
1885066 -2160 -67050 210
1885076 -2160 -67050 211
1885086 -2160 -67050 205
1885096 -2160 -67050 212
1885106 -2160 -67050 211
1885116 -2160 -67050 213
1885126 -2160 -67050 211
1885136 -2160 -67050 212
1885146 -2160 -67050 210
1885156 -2160 -67050 212
1885166 -2160 -67050 214
1885176 -2160 -67050 209
1885186 -2160 -67050 209
1885196 -2160 -67050 212
1885206 -2160 -67050 205
1885216 -2160 -67050 209
1885226 -2160 -67050 215
1885236 -2160 -67050 212
1885246 -2160 -67050 208
1885256 -2160 -67050 215
1885266 -2160 -67050 214
1885276 -2160 -67050 211
1885286 -2160 -67050 211
1885296 -2160 -67050 209
1885306 -2160 -67050 216
1885316 -2160 -67050 214
1885326 -2160 -67050 214
1885336 -2160 -67050 208
1885346 -2160 -67050 214
1885356 -2160 -67050 207
1885366 -2160 -67050 207
1885376 -2160 -67050 209
1885386 -2160 -67050 214
1885396 -2160 -67050 210
1885406 -2160 -67050 210
1885416 -2160 -67050 210
1885426 -2160 -67050 210
1885436 -2160 -67050 209
1885446 -2160 -67050 210
1885456 -2160 -67050 207
1885466 -2160 -67050 213
1885476 -2160 -67050 212
1885486 -2160 -67050 205
1885496 -2160 -67050 217
1885506 -2160 -67050 209
1885516 -2160 -67050 208
1885526 -2160 -67050 214
1885536 -2160 -67050 213
1885546 -2160 -67050 207
1885556 -2160 -67050 206
1885566 -2160 -67050 211
1885576 -2160 -67050 214
1885586 -2160 -67050 207
1885596 -2160 -67050 213
1885606 -2160 -67050 212
1885616 -2160 -67050 214
1885626 -2160 -67050 210
1885636 -2160 -67050 213
1885646 -2160 -67050 212
1885656 -2160 -67050 209
1885666 -2160 -67050 205
1885676 -2160 -67050 212
1885686 -2160 -67050 214
1885696 -2160 -67050 214
1885706 -2160 -67050 207
1885716 -2160 -67050 212
1885726 -2160 -67050 210
1885736 -2160 -67050 212
1885746 -2160 -67050 211
1885756 -2160 -67050 212
1885766 -2160 -67050 210
1885776 -2160 -67050 202
1885786 -2160 -67050 209
1885796 -2160 -67050 206
1885806 -2160 -67050 209
1885816 -2160 -67050 202
1885826 -2160 -67050 207
1885836 -2160 -67050 207
1885846 -2160 -67050 207
1885856 -2160 -67050 213
1885866 -2160 -67050 211
1885876 -2160 -67050 210
1885886 -2160 -67050 209
1885896 -2160 -67050 214
1885906 -2160 -67050 207
1885916 -2160 -67050 207
1885926 -2160 -67050 212
1885936 -2160 -67050 209
1885946 -2160 -67050 214
1885956 -2160 -67050 204
1885966 -2160 -67050 210
1885976 -2160 -67050 209
1885986 -2160 -67050 212
1885996 -2160 -67050 216
1886006 -2160 -67050 207
1886016 -2160 -67050 217
1886026 -2160 -67050 215
1886036 -2160 -67050 213
1886046 -2160 -67050 208
1886056 -2160 -67050 208
1886066 -2160 -67050 207
1886076 -2160 -67050 207
1886086 -2160 -67050 207
1886096 -2160 -67050 209
1886106 -2160 -67050 216
1886116 -2160 -67050 213
1886126 -2160 -67050 209
1886136 -2160 -67050 213
1886146 -2160 -67050 211
1886156 -2160 -67050 214
1886166 -2160 -67050 206
1886176 -2160 -67050 208
1886186 -2160 -67050 213
1886196 -2160 -67050 210
1886206 -2160 -67050 207
1886216 -2160 -67050 213
1886226 -2160 -67050 205
1886236 -2160 -67050 209
1886246 -2160 -67050 209
1886256 -2160 -67050 213
1886266 -2160 -67050 209
1886276 -2160 -67050 212
1886286 -2160 -67050 213
1886296 -2160 -67050 205
1886306 -2160 -67050 211
1886316 -2160 -67050 215
1886326 -2160 -67050 214
1886336 -2160 -67050 212
1886346 -2160 -67050 207
1886356 -2160 -67050 209
1886366 -2160 -67050 212
1886376 -2160 -67050 213
1886386 -2160 -67050 207
1886396 -2160 -67050 213
1886407 -2160 -67050 209
1886417 -2160 -67050 211
1886427 -2160 -67050 211
1886437 -2160 -67050 212
1886447 -2160 -67050 215
1886457 -2160 -67050 209
1886467 -2160 -67050 207
1886476 -2160 -67050 212
1886486 -2160 -67050 206
1886496 -2160 -67050 216
1886507 -2160 -67050 208
1886516 -2160 -67050 212
1886526 -2160 -67050 214
1886536 -2160 -67050 210
1886546 -2160 -67050 212
1886556 -2160 -67050 210
1886566 -2160 -67050 211
1886576 -2160 -67050 212
1886586 -2160 -67050 214
1886596 -2160 -67050 217
1886606 -2160 -67050 207
1886616 -2160 -67050 210
1886626 -2160 -67050 211
1886636 -2160 -67050 211
1886646 -2160 -67050 211
1886656 -2160 -67050 207
1886666 -2160 -67050 207
1886676 -2160 -67050 202
1886686 -2160 -67050 210
1886696 -2160 -67050 212
1886706 -2160 -67050 210
1886716 -2160 -67050 210
1886726 -2160 -67050 211
1886736 -2160 -67050 210
1886746 -2160 -67050 213
1886756 -2160 -67050 217
1886766 -2160 -67050 213
1886776 -2160 -67050 210
1886786 -2160 -67050 214
1886796 -2160 -67050 207
1886806 -2160 -67050 207
1886816 -2160 -67050 205
1886826 -2160 -67050 213
1886836 -2160 -67050 198
1886846 -2160 -67050 212
1886856 -2160 -67050 210
1886866 -2160 -67050 204
1886876 -2160 -67050 210
1886886 -2160 -67050 207
1886896 -2160 -67050 205
1886906 -2160 -67050 210
1886916 -2160 -67050 213
1886926 -2160 -67050 209
1886936 -2160 -67050 214
1886946 -2160 -67050 214
1886956 -2160 -67050 216
1886966 -2160 -67050 204
1886976 -2160 -67050 210
1886986 -2160 -67050 205
1886996 -2160 -67050 208
1887006 -2160 -67050 215
1887016 -2160 -67050 213
1887026 -2160 -67050 215
1887036 -2160 -67050 207
1887046 -2160 -67050 211
1887056 -2160 -67050 210
1887066 -2160 -67050 210
1887076 -2160 -67050 212
1887086 -2160 -67050 215
1887096 -2160 -67050 212
1887106 -2160 -67050 210
1887116 -2160 -67050 213
1887126 -2160 -67050 214
1887136 -2160 -67050 212
1887146 -2160 -67050 204
1887156 -2160 -67050 211
1887166 -2160 -67050 216
1887176 -2160 -67050 207
1887186 -2160 -67050 215
1887196 -2160 -67050 210
1887206 -2160 -67050 211
1887216 -2160 -67050 215
1887226 -2160 -67050 210
1887236 -2160 -67050 210
1887246 -2160 -67050 211
1887256 -2160 -67050 212
1887266 -2160 -67050 207
1887276 -2160 -67050 209
1887286 -2160 -67050 210
1887296 -2160 -67050 207
1887306 -2160 -67050 207
1887316 -2160 -67050 205
1887326 -2160 -67050 212
1887336 -2160 -67050 215
1887346 -2160 -67050 206
1887356 -2160 -67050 217
1887366 -2160 -67050 207
1887376 -2160 -67050 213
1887386 -2160 -67050 212
1887396 -2160 -67050 206
1887406 -2160 -67050 211
1887416 -2160 -67050 210
1887426 -2160 -67050 214
1887436 -2160 -67050 209
1887446 -2160 -67050 208
1887456 -2160 -67050 206
1887466 -2160 -67050 206
1887476 -2160 -67050 210
1887486 -2160 -67050 217
1887496 -2160 -67050 206
1887506 -2160 -67050 208
1887516 -2160 -67050 210
1887526 -2160 -67050 206
1887536 -2160 -67050 207
1887546 -2160 -67050 212
1887556 -2160 -67050 214
1887566 -2160 -67050 205
1887576 -2160 -67050 206
1887586 -2160 -67050 223
1887596 -2160 -67050 213
1887606 -2160 -67050 204
1887616 -2160 -67050 205
1887626 -2160 -67050 206
1887636 -2160 -67050 206
1887646 -2160 -67050 208
1887656 -2160 -67050 208
1887666 -2160 -67050 215
1887676 -2160 -67050 216
1887686 -2160 -67050 215
1887696 -2160 -67050 208
1887706 -2160 -67050 207
1887716 -2160 -67050 214
1887726 -2160 -67050 207
1887736 -2160 -67050 211
1887746 -2160 -67050 210
1887756 -2160 -67050 207
1887766 -2160 -67050 210
1887776 -2160 -67050 210
1887786 -2160 -67050 210
1887796 -2160 -67050 207
1887806 -2160 -67050 213
1887816 -2160 -67050 219
1887826 -2160 -67050 212
1887836 -2160 -67050 210
1887846 -2160 -67050 213
1887856 -2160 -67050 205
1887866 -2160 -67050 212
1887876 -2160 -67050 212
1887886 -2160 -67050 212
1887896 -2160 -67050 210
1887906 -2160 -67050 211
1887916 -2160 -67050 212
1887926 -2160 -67050 211
1887936 -2160 -67050 207
1887946 -2160 -67050 214
1887956 -2160 -67050 211
1887966 -2160 -67050 206
1887976 -2160 -67050 211
1887986 -2160 -67050 213
1887996 -2160 -67050 209
1888006 -2160 -67050 205
1888016 -2160 -67050 211
1888026 -2160 -67050 212
1888036 -2160 -67050 212
1888046 -2160 -67050 207
1888056 -2160 -67050 211
1888066 -2160 -67050 211
1888076 -2160 -67050 211
1888086 -2160 -67050 208
1888096 -2160 -67050 209
1888106 -2160 -67050 208
1888116 -2160 -67050 205
1888126 -2160 -67050 210
1888136 -2160 -67050 214
1888146 -2160 -67050 213
1888156 -2160 -67050 205
1888166 -2160 -67050 207
1888176 -2160 -67050 209
1888186 -2160 -67050 211
1888196 -2160 -67050 210
1888206 -2160 -67050 207
1888216 -2160 -67050 213
1888226 -2160 -67050 207
1888236 -2160 -67050 213
1888246 -2160 -67050 204
1888256 -2160 -67050 206
1888266 -2160 -67050 210
1888276 -2160 -67050 210
1888286 -2160 -67050 212
1888296 -2160 -67050 208
1888306 -2160 -67050 208
1888316 -2160 -67050 213
1888326 -2160 -67050 204
1888336 -2160 -67050 217
1888346 -2160 -67050 214
1888356 -2160 -67050 210
1888366 -2160 -67050 207
1888376 -2160 -67050 208
1888386 -2160 -67050 214
1888397 -2160 -67050 206
1888406 -2160 -67050 209
1888416 -2160 -67050 212
1888427 -2160 -67050 213
1888437 -2160 -67050 214
1888447 -2160 -67050 215
1888457 -2160 -67050 218
1888467 -2160 -67050 213
1888477 -2160 -67050 212
1888487 -2160 -67050 206
1888496 -2160 -67050 212
1888507 -2160 -67050 212
1888516 -2160 -67050 213
1888526 -2160 -67050 209
1888536 -2160 -67050 213
1888546 -2160 -67050 218
1888556 -2160 -67050 208
1888566 -2160 -67050 215
1888576 -2160 -67050 210
1888586 -2160 -67050 213
1888596 -2160 -67050 210
1888606 -2160 -67050 217
1888616 -2160 -67050 205
1888626 -2160 -67050 208
1888636 -2160 -67050 206
1888646 -2160 -67050 216
1888656 -2160 -67050 216
1888666 -2160 -67050 212
1888676 -2160 -67050 208
1888686 -2160 -67050 204
1888696 -2160 -67050 213
1888706 -2160 -67050 211
1888716 -2160 -67050 215
1888726 -2160 -67050 211
1888736 -2160 -67050 205
1888746 -2160 -67050 219
1888756 -2160 -67050 205
1888766 -2160 -67050 203
1888776 -2160 -67050 213
1888786 -2160 -67050 208
1888796 -2160 -67050 210
1888806 -2160 -67050 217
1888816 -2160 -67050 219
1888826 -2160 -67050 211
1888836 -2160 -67050 210
1888846 -2160 -67050 221
1888856 -2160 -67050 216
1888866 -2160 -67050 213
1888876 -2160 -67050 205
1888886 -2160 -67050 208
1888896 -2160 -67050 208
1888906 -2160 -67050 211
1888916 -2160 -67050 210
1888926 -2160 -67050 211
1888936 -2160 -67050 210
1888946 -2160 -67050 211
1888956 -2160 -67050 207
1888966 -2160 -67050 213
1888976 -2160 -67050 207
1888986 -2160 -67050 205
1888996 -2160 -67050 206
1889006 -2160 -67050 210
1889016 -2160 -67050 213
1889026 -2160 -67050 207
1889036 -2160 -67050 207
1889046 -2160 -67050 208
1889056 -2160 -67050 212
1889066 -2160 -67050 204
1889076 -2160 -67050 215
1889086 -2160 -67050 210
1889096 -2160 -67050 214
1889106 -2160 -67050 218
1889116 -2160 -67050 210
1889126 -2160 -67050 214
1889136 -2160 -67050 209
1889146 -2160 -67050 212
1889156 -2160 -67050 212
1889166 -2160 -67050 211
1889176 -2160 -67050 206
1889186 -2160 -67050 215
1889196 -2160 -67050 207
1889206 -2160 -67050 218
1889216 -2160 -67050 210
1889226 -2160 -67050 213
1889236 -2160 -67050 209
1889246 -2160 -67050 214
1889256 -2160 -67050 214
1889266 -2160 -67050 208
1889276 -2160 -67050 212
1889286 -2160 -67050 209
1889296 -2160 -67050 212
1889306 -2160 -67050 209
1889316 -2160 -67050 214
1889326 -2160 -67050 214
1889336 -2160 -67050 215
1889346 -2160 -67050 210
1889356 -2160 -67050 209
1889366 -2160 -67050 206
1889376 -2160 -67050 214
1889386 -2160 -67050 209
1889396 -2160 -67050 212
1889406 -2160 -67050 217
1889416 -2160 -67050 213
1889426 -2160 -67050 224
1889436 -2160 -67050 216
1889446 -2160 -67050 219
1889456 -2160 -67050 213
1889466 -2160 -67050 216
1889476 -2160 -67050 225
1889486 -2160 -67050 225
1889496 -2160 -67050 223
1889506 -2160 -67050 215
1889516 -2160 -67050 221
1889526 -2160 -67050 217
1889536 -2160 -67050 215
1889546 -2160 -67050 212
1889556 -2160 -67050 209
1889566 -2160 -67050 214
1889576 -2160 -67050 208
1889586 -2160 -67050 219
1889596 -2160 -67050 216
1889606 -2160 -67050 207
1889616 -2160 -67050 212
1889626 -2160 -67050 212
1889636 -2160 -67050 210
1889646 -2160 -67050 209
1889656 -2160 -67050 218
1889666 -2160 -67050 209
1889676 -2160 -67050 214
1889686 -2160 -67050 208
1889696 -2160 -67050 215
1889706 -2160 -67050 214
1889716 -2160 -67050 215
1889726 -2160 -67050 215
