t right_dis left_dis right_v left_v
2059156 16992 14942 0 0
2059166 16992 14942 0 0
2059176 16992 14942 0 0
2059186 16992 14942 0 0
2059196 16992 14942 0 0
2059206 16992 14942 0 0
2059216 16992 14942 0 0
2059226 16992 14942 0 0
2059236 16992 14942 0 0
2059246 16992 14942 0 0
2059256 16992 14942 0 0
2059266 16992 14942 0 0
2059276 16992 14942 0 0
2059286 16992 14942 0 0
2059296 16992 14942 0 0
2059306 16992 14942 0 0
2059316 16992 14942 0 0
2059326 16992 14942 0 0
2059336 16992 14942 0 0
2059346 16992 14942 0 0
2059356 16992 14942 0 0
2059366 16992 14942 0 0
2059376 16992 14942 0 0
2059386 16992 14942 0 0
2059396 16992 14942 0 0
2059406 16992 14942 0 0
2059416 16992 14942 0 0
2059426 16992 14942 0 0
2059436 16992 14942 0 0
2059446 16992 14942 0 0
2059456 16992 14942 0 0
2059466 16992 14942 0 0
2059476 16992 14942 0 0
2059486 16992 14942 0 0
2059496 16992 14942 0 0
2059506 16992 14942 0 0
2059516 16992 14942 0 0
2059526 16992 14942 0 0
2059536 16992 14942 0 0
2059546 16992 14942 0 0
2059556 16992 14942 0 0
2059566 16992 14942 0 0
2059576 16992 14942 0 0
2059586 16992 14942 0 0
2059596 16992 14942 0 0
2059606 16992 14942 0 0
2059616 16992 14942 0 0
2059626 16992 14942 0 0
2059636 16992 14942 0 0
2059646 16992 14942 0 0
2059656 16992 14942 0 0
2059666 16992 14942 0 0
2059676 16992 14942 0 0
2059686 16992 14942 0 0
2059696 16992 14942 0 0
2059706 16992 14942 0 0
2059716 16992 14942 0 0
2059726 16992 14942 0 0
2059736 16992 14942 0 0
2059746 16992 14942 0 0
2059756 16992 14942 0 0
2059766 16992 14942 0 0
2059776 16992 14942 0 0
2059786 16992 14942 0 0
2059796 16992 14942 0 0
2059806 16992 14942 0 0
2059816 16992 14942 0 0
2059826 16992 14942 0 0
2059836 16992 14942 0 0
2059846 16992 14942 0 0
2059856 16992 14942 0 0
2059866 16992 14942 0 0
2059876 16992 14942 0 0
2059886 16992 14942 0 0
2059896 16992 14942 0 0
2059906 16992 14942 0 0
2059916 16992 14942 0 0
2059926 16992 14942 0 0
2059936 16992 14942 0 0
2059946 16992 14942 0 0
2059956 16992 14942 0 0
2059966 16992 14942 0 0
2059976 16992 14942 0 0
2059986 16992 14942 0 0
2059996 16992 14942 0 0
2060006 16992 14942 0 0
2060016 16992 14942 0 0
2060026 16992 14942 0 0
2060036 16992 14942 0 0
2060046 16992 14942 0 0
2060056 16992 14942 0 0
2060066 16992 14942 0 0
2060076 16992 14942 0 0
2060086 16992 14942 0 0
2060097 16992 14942 0 0
2060107 16992 14942 0 0
2060117 16992 14942 0 0
2060127 16992 14942 0 0
2060137 16992 14942 0 0
2060147 16992 14942 0 0
2060157 16992 14942 0 0
2060166 16992 14942 0 0
2060176 16992 14942 0 0
2060186 16992 14942 0 0
2060196 16992 14942 0 0
2060206 16992 14942 0 0
2060216 16992 14942 0 0
2060226 16992 14942 0 0
2060236 16992 14942 0 0
2060246 16992 14942 0 0
2060256 16992 14942 0 0
2060266 16992 14942 0 0
2060276 16992 14942 0 0
2060286 16992 14942 0 0
2060296 16992 14942 0 0
2060306 16992 14942 0 0
2060316 16992 14942 0 0
2060326 16992 14942 0 0
2060336 16992 14942 0 0
2060346 16992 14942 0 0
2060356 16992 14942 0 0
2060366 16992 14942 0 0
2060376 16992 14942 0 0
2060386 16992 14942 0 0
2060396 16992 14942 0 0
2060406 16992 14942 0 0
2060416 16992 14942 0 0
2060426 16992 14942 0 0
2060436 16992 14942 0 0
2060446 16992 14942 0 0
2060456 16992 14942 0 0
2060466 16992 14942 0 0
2060476 16992 14942 0 0
2060486 16992 14942 0 0
2060496 16992 14942 0 0
2060506 16992 14942 0 0
2060516 16992 14942 0 0
2060526 16992 14942 0 0
2060536 16992 14942 0 0
2060546 16992 14942 0 0
2060556 16992 14942 0 0
2060566 16992 14942 0 0
2060576 16992 14942 0 0
2060586 16992 14942 0 0
2060596 16992 14942 0 0
2060606 16992 14942 0 0
2060616 16992 14942 0 0
2060626 16992 14942 0 0
2060636 16992 14942 0 0
2060646 16992 14942 0 0
2060656 16992 14942 0 0
2060666 16992 14942 0 0
2060676 16992 14942 0 0
2060686 16992 14942 0 0
2060696 16992 14942 0 0
2060706 16992 14942 0 0
2060716 16992 14942 0 0
2060726 16992 14942 0 0
2060736 16992 14942 0 0
2060746 16992 14942 0 0
2060756 16992 14942 0 0
2060766 16992 14942 0 0
2060776 16992 14942 0 0
2060786 16992 14942 0 0
2060796 16992 14942 0 0
2060806 16992 14942 0 0
2060816 16992 14942 0 0
2060826 16992 14942 0 0
2060836 16992 14942 0 0
2060846 16992 14942 0 0
2060856 16992 14942 0 0
2060866 16992 14942 0 0
2060876 16992 14942 0 0
2060886 16992 14942 0 0
2060896 16992 14942 0 0
2060906 16992 14942 0 0
2060916 16992 14942 0 0
2060926 16992 14942 0 0
2060936 16992 14942 0 0
2060946 16992 14942 0 0
2060956 16992 14942 0 0
2060966 16992 14942 0 0
2060976 16992 14942 0 0
2060986 16992 14942 0 0
2060996 16992 14942 0 0
2061006 16992 14942 0 0
2061016 16992 14942 0 0
2061026 16992 14942 0 0
2061036 16992 14942 0 0
2061046 16992 14942 0 0
2061056 16992 14942 0 0
2061066 16992 14942 0 0
2061076 16992 14942 0 0
2061086 16992 14942 0 0
2061096 16992 14942 0 0
2061106 16992 14942 0 0
2061116 16992 14942 0 0
2061126 16992 14942 0 0
2061136 16992 14942 0 0
2061146 16992 14942 0 0
2061156 16992 14942 0 0
2061166 16992 14942 0 0
2061176 16992 14942 0 0
2061186 16992 14942 0 0
2061196 16992 14942 0 0
2061206 16992 14942 0 0
2061216 16992 14942 0 0
2061226 16992 14942 0 0
2061236 16992 14942 0 0
2061246 16992 14942 0 0
2061256 16992 14942 0 0
2061266 16992 14942 0 0
2061276 16992 14942 0 0
2061286 16992 14942 0 0
2061296 16992 14942 0 0
2061306 16992 14942 0 0
2061316 16992 14942 0 0
2061326 16992 14942 0 0
2061336 16992 14942 0 0
2061346 16992 14942 0 0
2061356 16992 14942 0 0
2061366 16992 14942 0 0
2061376 16992 14942 0 0
2061386 16992 14942 0 0
2061396 16992 14942 0 0
2061406 16992 14942 0 0
2061416 16992 14942 0 0
2061426 16992 14942 0 0
2061436 16992 14942 0 0
2061446 16992 14942 0 0
2061456 16992 14942 0 0
2061466 16992 14942 0 0
2061476 16992 14942 0 0
2061486 16992 14942 0 0
2061496 16992 14942 0 0
2061506 16992 14942 0 0
2061516 16992 14942 0 0
2061526 16992 14942 0 0
2061536 16992 14942 0 0
2061546 16992 14942 0 0
2061556 16992 14942 0 0
2061566 16992 14942 0 0
2061576 16992 14942 0 0
2061586 16992 14942 0 0
2061596 16992 14942 0 0
2061606 16992 14942 0 0
2061616 16992 14942 0 0
2061626 16992 14942 0 0
2061636 16992 14942 0 0
2061646 16992 14942 0 0
2061656 16992 14942 0 0
2061666 16992 14942 0 0
2061676 16992 14942 0 0
2061686 16992 14942 0 0
2061696 16992 14942 0 0
2061706 16992 14942 0 0
2061716 16992 14942 0 0
2061726 16992 14942 0 0
2061736 16992 14942 0 0
2061746 16992 14942 0 0
2061756 16992 14942 0 0
2061766 16992 14942 0 0
2061776 16992 14942 0 0
2061786 16992 14942 0 0
2061796 16992 14942 0 0
2061806 16992 14942 0 0
2061816 16992 14942 0 0
2061826 16992 14942 0 0
2061836 16992 14942 0 0
2061846 16992 14942 0 0
2061856 16992 14942 0 0
2061866 16992 14942 0 0
2061876 16992 14942 0 0
2061886 16992 14942 0 0
2061896 16992 14942 0 0
2061906 16992 14942 0 0
2061916 16992 14942 0 0
2061926 16992 14942 0 0
2061936 16992 14942 0 0
2061946 16992 14942 0 0
2061956 16992 14942 0 0
2061966 16992 14942 0 0
2061976 16992 14942 0 0
2061986 16992 14942 0 0
2061996 16992 14942 0 0
2062006 16992 14942 0 0
2062016 16992 14942 0 0
2062026 16992 14942 0 0
2062036 16992 14942 0 0
2062046 16992 14942 0 0
2062056 16992 14942 0 0
2062066 16992 14942 0 0
2062077 16992 14942 0 0
2062087 16992 14942 0 0
2062097 16992 14942 0 0
2062107 16992 14942 0 0
2062117 16992 14942 0 0
2062127 16992 14942 0 0
2062137 16992 14942 0 0
2062146 16992 14942 0 0
2062156 16992 14942 0 0
2062166 16992 14942 0 0
2062176 16992 14942 0 0
2062186 16992 14942 0 0
2062196 16992 14942 0 0
2062206 16992 14942 0 0
2062216 16992 14942 0 0
2062226 16992 14942 0 0
2062236 16992 14942 0 0
2062246 16992 14942 0 0
2062256 16992 14942 0 0
2062266 16992 14942 0 0
2062276 16992 14942 0 0
2062286 16992 14942 0 0
2062296 16992 14942 0 0
2062306 16992 14942 0 0
2062316 16992 14942 0 0
2062326 16992 14942 0 0
2062336 16992 14942 0 0
2062346 16992 14942 0 0
2062356 16992 14942 0 0
2062366 16992 14942 0 0
2062376 16992 14942 0 0
2062386 16992 14942 0 0
2062396 16992 14942 0 0
2062406 16992 14942 0 0
2062416 16992 14942 0 0
2062426 16992 14942 0 0
2062436 16992 14942 0 0
2062446 16992 14942 0 0
2062456 16992 14942 0 0
2062466 16992 14942 0 0
2062476 16992 14942 0 0
2062486 16992 14942 0 0
2062496 16992 14942 0 0
2062506 16992 14942 0 0
2062516 16992 14942 0 0
2062526 16992 14942 0 0
2062536 16992 14942 0 0
2062546 16992 14942 0 0
2062556 16992 14942 0 0
2062566 16992 14942 0 0
2062576 16992 14942 0 0
2062586 16992 14942 0 0
2062596 16992 14942 0 0
2062606 16992 14942 0 0
2062616 16992 14942 0 0
2062626 16992 14942 0 0
2062636 16992 14942 0 0
2062646 16992 14942 0 0
2062656 16992 14942 0 0
2062666 16992 14942 0 0
2062676 16992 14942 0 0
2062686 16992 14942 0 0
2062696 16992 14942 0 0
2062706 16992 14942 0 0
2062716 16992 14942 0 0
2062726 16992 14942 0 0
2062736 16992 14942 0 0
2062746 16992 14942 0 0
2062756 16992 14942 0 0
2062766 16992 14942 0 0
2062776 16992 14942 0 0
2062786 16992 14942 0 0
2062796 16992 14942 0 0
2062806 16992 14942 0 0
2062816 16992 14942 0 0
2062826 16992 14942 0 0
2062836 16992 14942 0 0
2062846 16992 14942 0 0
2062856 16992 14942 0 0
2062866 16992 14942 0 0
2062876 16992 14942 0 0
2062886 16992 14942 0 0
2062896 16992 14942 0 0
2062906 16992 14942 0 0
2062916 16992 14942 0 0
2062926 16992 14942 0 0
2062936 16992 14942 0 0
2062946 16992 14942 0 0
2062956 16992 14942 0 0
2062966 16992 14942 0 0
2062976 16992 14942 0 0
2062986 16992 14942 0 0
2062996 16992 14942 0 0
2063006 16992 14942 0 0
2063016 16992 14942 0 0
2063026 16992 14942 0 0
2063036 16992 14942 0 0
2063046 16992 14942 0 0
2063056 16992 14942 0 0
2063066 16992 14942 0 0
2063076 16992 14942 0 0
2063086 16992 14942 0 0
2063096 16992 14942 0 0
2063106 16992 14942 0 0
2063116 16992 14942 0 0
2063126 16992 14942 0 0
2063136 16992 14942 0 0
2063146 16992 14942 0 0
2063156 16992 14942 0 0
2063166 16992 14942 0 0
2063176 16992 14942 0 0
2063186 16992 14942 0 0
2063196 16992 14942 0 0
2063206 16992 14942 0 0
2063216 16992 14942 0 0
2063226 16992 14942 0 0
2063236 16992 14942 0 0
2063246 16992 14942 0 0
2063256 16992 14942 0 0
2063266 16992 14942 0 0
2063276 16992 14942 0 0
2063286 16992 14942 0 0
2063296 16992 14942 0 0
2063306 16992 14942 0 0
2063316 16992 14942 0 0
2063326 16992 14942 0 0
2063336 16992 14942 0 0
2063346 16992 14942 0 0
2063356 16992 14942 0 0
2063366 16992 14942 0 0
2063376 16992 14942 0 0
2063386 16992 14942 0 0
2063396 16992 14942 0 0
2063406 16992 14942 0 0
2063416 16992 14942 0 0
2063426 16992 14942 0 0
2063436 16992 14942 0 0
2063446 16992 14942 0 0
2063456 16992 14942 0 0
2063466 16992 14942 0 0
2063476 16992 14942 0 0
2063486 16992 14942 0 0
2063496 16992 14942 0 0
2063506 16992 14942 0 0
2063516 16992 14942 0 0
2063526 16992 14942 0 0
2063536 16992 14942 0 0
2063546 16992 14942 0 0
2063556 16992 14942 0 0
2063566 16992 14942 0 0
2063576 16992 14942 0 0
2063586 16992 14942 0 0
2063596 16992 14942 0 0
2063606 16992 14942 0 0
2063616 16992 14942 0 0
2063626 16992 14942 0 0
2063636 16992 14942 0 0
2063646 16992 14942 0 0
2063656 16992 14942 0 0
2063666 16992 14942 0 0
2063676 16992 14942 0 0
2063686 16992 14942 0 0
2063696 16992 14942 0 0
2063706 16992 14942 0 0
2063716 16992 14942 0 0
2063726 16992 14942 0 0
2063736 16992 14942 0 0
2063746 16992 14942 0 0
2063756 16992 14942 0 0
2063766 16992 14942 0 0
2063776 16992 14942 0 0
2063786 16992 14942 0 0
2063796 16992 14942 0 0
2063806 16992 14942 0 0
2063816 16992 14942 0 0
2063826 16992 14942 0 0
2063836 16992 14942 0 0
2063846 16992 14942 0 0
2063856 16992 14942 0 0
2063866 16992 14942 0 0
2063876 16992 14942 0 0
2063886 16992 14942 0 0
2063896 16992 14942 0 0
2063906 16992 14942 0 0
2063916 16992 14942 0 0
2063926 16992 14942 0 0
2063936 16992 14942 0 0
2063946 16992 14942 0 0
2063956 16992 14942 0 0
2063966 16992 14942 0 0
2063976 16992 14942 0 0
2063986 16992 14942 0 0
2063996 16992 14942 0 0
2064006 16992 14942 0 0
2064016 16992 14942 0 0
2064026 16992 14942 0 0
2064036 16992 14942 0 0
2064046 16992 14942 0 0
2064056 16992 14942 0 0
2064066 16992 14942 0 0
2064077 16992 14942 0 0
2064087 16992 14942 0 0
2064097 16992 14942 0 0
2064107 16992 14942 0 0
2064117 16992 14942 0 0
2064127 16992 14942 0 0
2064136 16992 14942 0 0
2064146 16992 14942 0 0
2064156 16992 14942 0 0
2064166 16992 14942 0 0
2064176 16992 14942 0 0
2064186 16992 14942 0 0
2064196 16992 14942 0 0
2064206 16992 14942 0 0
2064216 16992 14942 0 0
2064226 16992 14942 0 0
2064236 16992 14942 0 0
2064246 16992 14942 0 0
2064256 16992 14942 0 0
2064266 16992 14942 0 0
2064276 16992 14942 0 0
2064286 16992 14942 0 0
2064296 16992 14942 0 0
2064306 16992 14942 0 0
2064316 16992 14942 0 0
2064326 16992 14942 0 0
2064336 16992 14942 0 0
2064346 16992 14942 0 0
2064356 16992 14942 0 0
2064366 16992 14942 0 0
2064376 16992 14942 0 0
2064386 16992 14942 0 0
2064396 16992 14942 0 0
2064406 16992 14942 0 0
2064416 16992 14942 0 0
2064426 16992 14942 0 0
2064436 16992 14942 0 0
2064446 16992 14942 0 0
2064456 16992 14942 0 0
2064466 16992 14942 0 0
2064476 16992 14942 0 0
2064486 16992 14942 0 0
2064496 16992 14942 0 0
2064506 16992 14942 0 0
2064516 16992 14942 0 0
2064526 16992 14942 0 0
2064536 16992 14942 0 0
2064546 16992 14942 0 0
2064556 16992 14942 0 0
2064566 16992 14942 0 0
2064576 16992 14942 0 0
2064586 16992 14942 0 0
2064596 16992 14942 0 0
2064606 16992 14942 0 0
2064616 16992 14942 0 0
2064626 16992 14942 0 0
2064636 16992 14942 0 0
2064646 16992 14942 0 0
2064656 16992 14942 0 0
2064666 16992 14942 0 0
2064676 16992 14942 0 0
2064686 16992 14942 0 0
2064696 16992 14942 0 0
2064706 16992 14942 0 0
2064716 16992 14942 0 0
2064726 16992 14942 0 0
2064736 16992 14942 0 0
2064746 16992 14942 0 0
2064756 16992 14942 0 0
2064766 16992 14942 0 0
2064776 16992 14942 0 0
2064786 16992 14942 0 0
2064796 16992 14942 0 0
2064806 16992 14942 0 0
2064816 16992 14942 0 0
2064826 16992 14942 0 0
2064836 16992 14942 0 0
2064846 16992 14942 0 0
2064856 16992 14942 0 0
2064866 16992 14942 0 0
2064876 16992 14942 0 0
2064886 16992 14942 0 0
2064896 16992 14942 0 0
2064906 16992 14942 0 0
2064916 16992 14942 0 0
2064926 16992 14942 0 0
2064936 16992 14942 0 0
2064946 16992 14942 0 0
2064956 16992 14942 0 0
2064966 16992 14942 0 0
2064976 16992 14942 0 0
2064986 16992 14942 0 0
2064996 16992 14942 0 0
2065006 16992 14942 0 0
2065016 16992 14942 0 0
2065026 16992 14942 0 0
2065036 16992 14942 0 0
2065046 16992 14942 0 0
2065056 16992 14942 0 0
2065066 16992 14942 0 0
2065076 16992 14942 0 0
2065086 16992 14942 0 0
2065096 16992 14942 0 0
2065106 16992 14942 0 0
2065116 16992 14942 0 0
2065126 16992 14942 0 0
2065136 16992 14942 0 0
2065146 16992 14942 0 0
2065156 16992 14942 0 0
2065166 16992 14942 0 0
2065176 16992 14942 0 0
2065186 16992 14942 0 0
2065196 16992 14942 0 0
2065206 16992 14942 0 0
2065216 16992 14942 0 0
2065226 16992 14942 0 0
2065236 16992 14942 0 0
2065246 16992 14942 0 0
2065256 16992 14942 0 0
2065266 16992 14942 0 0
2065276 16992 14942 0 0
2065286 16992 14942 0 0
2065296 16992 14942 0 0
2065306 16992 14942 0 0
2065316 16992 14942 0 0
2065326 16992 14942 0 0
2065336 16992 14942 0 0
2065346 16992 14942 0 0
2065356 16992 14942 0 0
2065366 16992 14942 0 0
2065376 16992 14942 0 0
2065386 16992 14942 0 0
2065396 16992 14942 0 0
2065406 16992 14942 0 0
2065416 16992 14942 0 0
2065426 16992 14942 0 0
2065436 16992 14942 0 0
2065446 16992 14942 0 0
2065456 16992 14942 0 0
2065466 16992 14942 0 0
2065476 16992 14942 0 0
2065486 16992 14942 0 0
2065496 16992 14942 0 0
2065506 16992 14942 0 0
2065516 16992 14942 0 0
2065526 16992 14942 0 0
2065536 16992 14942 0 0
2065546 16992 14942 0 0
2065556 16992 14942 0 0
2065566 16992 14942 0 0
2065576 16992 14942 0 0
2065586 16992 14942 0 0
2065596 16992 14942 0 0
2065606 16992 14942 0 0
2065616 16992 14942 0 0
2065626 16992 14942 0 0
2065636 16992 14942 0 0
2065646 16992 14942 0 0
2065656 16992 14942 0 0
2065666 16992 14942 0 0
2065676 16992 14942 0 0
2065686 16992 14942 0 0
2065696 16992 14942 0 0
2065706 16992 14942 0 0
2065716 16992 14942 0 0
2065726 16992 14942 0 0
2065736 16992 14942 0 0
2065746 16992 14942 0 0
2065756 16992 14942 0 0
2065766 16992 14942 0 0
2065776 16992 14942 0 0
2065786 16992 14942 0 0
2065796 16992 14942 0 0
2065806 16992 14942 0 0
2065816 16992 14942 0 0
2065826 16992 14942 0 0
2065836 16992 14942 0 0
2065846 16992 14942 0 0
2065856 16992 14942 0 0
2065866 16992 14942 0 0
2065876 16992 14942 0 0
2065886 16992 14942 0 0
2065896 16992 14942 0 0
2065906 16992 14942 0 0
2065916 16992 14942 0 0
2065926 16992 14942 0 0
2065936 16992 14942 0 0
2065946 16992 14942 0 0
2065956 16992 14942 0 0
2065966 16992 14942 0 0
2065976 16992 14942 0 0
2065986 16992 14942 0 0
2065996 16992 14942 0 0
2066006 16992 14942 0 0
2066016 16992 14942 0 0
2066026 16992 14942 0 0
2066036 16992 14942 0 0
2066046 16992 14942 0 0
2066056 16992 14942 0 0
2066067 16992 14942 0 0
2066077 16992 14942 0 0
2066087 16992 14942 0 0
2066097 16992 14942 0 0
2066107 16992 14942 0 0
2066117 16992 14942 0 0
2066126 16992 14942 0 0
2066136 16992 14942 0 0
2066146 16992 14942 0 0
2066156 16992 14942 0 0
2066166 16992 14942 0 0
2066176 16992 14942 0 0
2066186 16992 14942 0 0
2066196 16992 14942 0 0
2066206 16992 14942 0 0
2066216 16992 14942 0 0
2066226 16992 14942 0 0
2066236 16992 14942 0 0
2066246 16992 14942 0 0
2066256 16992 14942 0 0
2066266 16992 14942 0 0
2066276 16992 14942 0 0
2066286 16992 14942 0 0
2066296 16992 14942 0 0
2066306 16992 14942 0 0
2066316 16992 14942 0 0
2066326 16992 14942 0 0
2066336 16992 14942 0 0
2066346 16992 14942 0 0
2066356 16992 14942 0 0
2066366 16992 14942 0 0
2066376 16992 14942 0 0
2066386 16992 14942 0 0
2066396 16992 14942 0 0
2066406 16992 14942 0 0
2066416 16992 14942 0 0
2066426 16992 14942 0 0
2066436 16992 14942 0 0
2066446 16992 14942 0 0
2066456 16992 14942 0 0
2066466 16992 14942 0 0
2066476 16992 14942 0 0
2066486 16992 14942 0 0
2066496 16992 14942 0 0
2066506 16992 14942 0 0
2066516 16992 14942 0 0
2066526 16992 14942 0 0
2066536 16992 14942 0 0
2066546 16992 14942 0 0
2066556 16992 14942 0 0
2066566 16992 14942 0 0
2066576 16992 14942 0 0
2066586 16992 14942 0 0
2066596 16992 14942 0 0
2066606 16992 14942 0 0
2066616 16992 14942 0 0
2066626 16992 14942 0 0
2066636 16992 14942 0 0
2066646 16992 14942 0 0
2066656 16992 14942 0 0
2066666 16992 14942 0 0
2066676 16992 14942 0 0
2066686 16992 14942 0 0
2066696 16992 14942 0 0
2066706 16992 14942 0 0
2066716 16992 14942 0 0
2066726 16992 14942 0 0
2066736 16992 14942 0 0
2066746 16992 14942 0 0
2066756 16992 14942 0 0
2066766 16992 14942 0 0
2066776 16992 14942 0 0
2066786 16992 14942 0 0
2066796 16992 14942 0 0
2066806 16992 14942 0 0
2066816 16992 14942 0 0
2066826 16992 14942 0 0
2066836 16992 14942 0 0
2066846 16992 14942 0 0
2066856 16992 14942 0 0
2066866 16992 14942 0 0
2066876 16992 14942 0 0
2066886 16992 14942 0 0
2066896 16992 14942 0 0
2066906 16992 14942 0 0
2066916 16992 14942 0 0
2066926 16992 14942 0 0
2066936 16992 14942 0 0
2066946 16992 14942 0 0
2066956 16992 14942 0 0
2066966 16992 14942 0 0
2066976 16992 14942 0 0
2066986 16992 14942 0 0
2066996 16992 14942 0 0
2067006 16992 14942 0 0
2067016 16992 14942 0 0
2067026 16992 14942 0 0
2067036 16992 14942 0 0
2067046 16992 14942 0 0
2067056 16992 14942 0 0
2067066 16992 14942 0 0
2067076 16992 14942 0 0
2067086 16992 14942 0 0
2067096 16992 14942 0 0
2067106 16992 14942 0 0
2067116 16992 14942 0 0
2067126 16992 14942 0 0
2067136 16992 14942 0 0
2067146 16992 14942 0 0
2067156 16992 14942 0 0
2067166 16992 14942 0 0
2067176 16992 14942 0 0
2067186 16992 14942 0 0
2067196 16992 14942 0 0
2067206 16992 14942 0 0
2067216 16992 14942 0 0
2067226 16992 14942 0 0
2067236 16992 14942 0 0
2067246 16992 14942 0 0
2067256 16992 14942 0 0
2067266 16992 14942 0 0
2067276 16992 14942 0 0
2067286 16992 14942 0 0
2067296 16992 14942 0 0
2067306 16992 14942 0 0
2067316 16992 14942 0 0
2067326 16992 14942 0 0
2067336 16992 14942 0 0
2067346 16992 14942 0 0
2067356 16992 14942 0 0
2067366 16992 14942 0 0
2067376 16992 14942 0 0
2067386 16992 14942 0 0
2067396 16992 14942 0 0
2067406 16992 14942 0 0
2067416 16992 14942 0 0
2067426 16992 14942 0 0
2067436 16992 14942 0 0
2067446 16992 14942 0 0
2067456 16992 14942 0 0
2067466 16992 14942 0 0
2067476 16992 14942 0 0
2067486 16992 14942 0 0
2067496 16992 14942 0 0
2067506 16992 14942 0 0
2067516 16992 14942 0 0
2067526 16992 14942 0 0
2067536 16992 14942 0 0
2067546 16992 14942 0 0
2067556 16992 14942 0 0
2067566 16992 14942 0 0
2067576 16992 14942 0 0
2067586 16992 14942 0 0
2067596 16992 14942 0 0
2067606 16992 14942 0 0
2067616 16992 14942 0 0
2067626 16992 14942 0 0
2067636 16992 14942 0 0
2067646 16992 14942 0 0
2067656 16992 14942 0 0
2067666 16992 14942 0 0
2067676 16992 14942 0 0
2067686 16992 14942 0 0
2067696 16992 14942 0 0
2067706 16992 14942 0 0
2067716 16992 14942 0 0
2067726 16992 14942 0 0
2067736 16992 14942 0 0
2067746 16992 14942 0 0
2067756 16992 14942 0 0
2067766 16992 14942 0 0
2067776 16992 14942 0 0
2067786 16992 14942 0 0
2067796 16992 14942 0 0
2067806 16992 14942 0 0
2067816 16992 14942 0 0
2067826 16992 14942 0 0
2067836 16992 14942 0 0
2067846 16992 14942 0 0
2067856 16992 14942 0 0
2067866 16992 14942 0 0
2067876 16992 14942 0 0
2067886 16992 14942 0 0
2067896 16992 14942 0 0
2067906 16992 14942 0 0
2067916 16992 14942 0 0
2067926 16992 14942 0 0
2067936 16992 14942 0 0
2067946 16992 14942 0 0
2067956 16992 14942 0 0
2067966 16992 14942 0 0
2067976 16992 14942 0 0
2067986 16992 14942 0 0
2067996 16992 14942 0 0
2068007 16992 14942 0 0
2068016 16992 14942 0 0
2068026 16992 14942 0 0
2068037 16992 14942 0 0
2068047 16992 14942 0 0
2068057 16992 14942 0 0
2068067 16992 14942 0 0
2068077 16992 14942 0 0
2068087 16992 14942 0 0
2068097 16992 14942 0 0
2068106 16992 14942 0 0
2068116 16992 14942 0 0
2068126 16992 14942 0 0
2068136 16992 14942 0 0
2068146 16992 14942 0 0
2068156 16992 14942 0 0
2068166 16992 14942 0 0
2068176 16992 14942 0 0
2068186 16992 14942 0 0
2068196 16992 14942 0 0
2068206 16992 14942 0 0
2068216 16992 14942 0 0
2068226 16992 14942 0 0
2068236 16992 14942 0 0
2068246 16992 14942 0 0
2068256 16992 14942 0 0
2068266 16992 14942 0 0
2068276 16992 14942 0 0
2068286 16992 14942 0 0
2068296 16992 14942 0 0
2068306 16992 14942 0 0
2068316 16992 14942 0 0
2068326 16992 14942 0 0
2068336 16992 14942 0 0
2068346 16992 14942 0 0
2068356 16992 14942 0 0
2068366 16992 14942 0 0
2068376 16992 14942 0 0
2068386 16992 14942 0 0
2068396 16992 14942 0 0
2068406 16992 14942 0 0
2068416 16992 14942 0 0
2068426 16992 14942 0 0
2068436 16992 14942 0 0
2068446 16992 14942 0 0
2068456 16992 14942 0 0
2068466 16992 14942 0 0
2068476 16992 14942 0 0
2068486 16992 14942 0 0
2068496 16992 14942 0 0
2068506 16992 14942 0 0
2068516 16992 14942 0 0
2068526 16992 14942 0 0
2068536 16992 14942 0 0
2068546 16992 14942 0 0
2068556 16992 14942 0 0
2068566 16992 14942 0 0
2068576 16992 14942 0 0
2068586 16992 14942 0 0
2068596 16992 14942 0 0
2068606 16992 14942 0 0
2068616 16992 14942 0 0
2068626 16992 14942 0 0
2068636 16992 14942 0 0
2068646 16992 14942 0 0
2068656 16992 14942 0 0
2068666 16992 14942 0 0
2068676 16992 14942 0 0
2068686 16992 14942 0 0
2068696 16992 14942 0 0
2068706 16992 14942 0 0
2068716 16992 14942 0 0
2068726 16992 14942 0 0
2068736 16992 14942 0 0
2068746 16992 14942 0 0
2068756 16992 14942 0 0
2068766 16992 14942 0 0
2068776 16992 14942 0 0
2068786 16992 14942 0 0
2068796 16992 14942 0 0
2068806 16992 14942 0 0
2068816 16992 14942 0 0
2068826 16992 14942 0 0
2068836 16992 14942 0 0
2068846 16992 14942 0 0
2068856 16992 14942 0 0
2068866 16992 14942 0 0
2068876 16992 14942 0 0
2068886 16992 14942 0 0
2068896 16992 14942 0 0
2068906 16992 14942 0 0
2068916 16992 14942 0 0
2068926 16992 14942 0 0
2068936 16992 14942 0 0
2068946 16992 14942 0 0
2068956 16992 14942 0 0
2068966 16992 14942 0 0
2068976 16992 14942 0 0
2068986 16992 14942 0 0
2068996 16992 14942 0 0
2069006 16992 14942 0 0
2069016 16992 14942 0 0
2069026 16992 14942 0 0
2069036 16992 14942 0 0
2069046 16992 14942 0 0
2069056 16992 14942 0 0
2069066 16992 14942 0 0
2069076 16992 14942 0 0
2069086 16992 14942 0 0
2069096 16992 14942 0 0
2069106 16992 14942 0 0
2069116 16992 14942 0 0
2069126 16992 14942 0 0
