t_imu ax ay az gx gy gz
373.756 0.193033 0.0511761 9.75577 0.114441 -0.183106 0.144959
373.766 0.0493804 0.0296282 10.0269 -0.0991822 0.549317 0.205994
373.776 0.110433 0.0260369 9.87339 0.0686646 -0.0305176 0.114441
373.786 0.344765 0.0628478 9.71896 -0.0839234 -0.38147 0.114441
373.796 0.215478 0.0143652 9.7459 0.198364 -0.0915528 0.0152588
373.806 0.0583587 0.0377087 10.0601 0.038147 0.480652 0.106812
373.816 0.0969652 0.056563 9.80695 0.12207 -0.0839234 0.137329
373.826 0.327706 0.06195 9.76745 -0.0076294 -0.343323 0.12207
373.836 0.194828 0.0430956 9.76475 0.0839234 -0.0076294 0.0534058
373.846 0.0161609 0.035913 10.0485 0.038147 0.434876 0.228882
373.856 0.077213 0.0350152 9.83748 0.0534058 -0.0534058 0
373.866 0.328604 0.0646434 9.73063 -0.0228882 -0.480652 0.175476
373.876 0.187646 0.0341174 9.73692 0.0839234 -0.0305176 0.0839234
373.886 0.0475848 0.0341174 10.0745 -0.0534058 0.411988 0.0610352
373.896 0.097863 0.0484826 9.87339 0.0534058 -0.160217 0.0686646
373.906 0.3304 0.0466869 9.7459 0.0839234 -0.366211 0.167847
373.916 0.221763 0.0368109 9.7872 0.0839234 -0.0991822 0.076294
373.926 0.0484826 0.0493804 10.0521 0 0.343323 0.076294
373.936 0.0906804 0.0574608 9.83029 0.144959 -0.183106 0.0991822
373.946 0.333991 0.0314239 9.75577 0.0152588 -0.228882 0.175476
373.956 0.221763 0.00538695 9.76026 0.038147 -0.0991822 0.0991822
373.966 0.0125696 0.0547674 10.061 0.0305176 0.419617 0.114441
373.976 0.0655413 0.056563 9.83478 0.152588 -0.190735 0.0686646
373.986 0.334889 0.0314239 9.77642 0.038147 -0.343323 0.144959
373.996 0.233435 0.0305261 9.74949 0.190735 0.0534058 0.137329
374.006 0.00987608 0.0386065 10.0745 0.152588 0.335694 0.0686646
374.016 0.0475848 0.0583587 9.81772 0.0152588 -0.038147 0.0686646
374.026 0.33848 0.0610521 9.72974 0.0305176 -0.473023 0.152588
374.036 0.212785 0.0368109 9.80336 -0.0839234 0.167847 0.106812
374.046 0.00179565 0.0583587 10.0206 0.144959 0.434876 0.152588
374.056 0.0745195 0.0592565 9.85543 0.0686646 -0.144959 0.106812
374.066 0.334889 0.0529717 9.69741 0.0305176 -0.457764 0.0228882
374.076 0.224456 0.0215478 9.7881 0.0686646 -0.0152588 0.0610352
374.086 0.0305261 0.0448913 10.0377 0.076294 0.205994 0
374.096 0.0682347 0.0727239 9.87608 0.0228882 -0.205994 -0.0228882
374.106 0.352845 0.0556652 9.72166 0.0534058 -0.51117 0.0228882
374.116 0.221763 0.0377087 9.78181 0.0305176 0.0610352 0.190735
374.126 0.0314239 0.0457891 10.0565 0.0839234 0.366211 0.0457764
374.136 0.071826 0.0556652 9.87608 0.114441 -0.282288 0.0534058
374.146 0.337582 0.0413 9.7028 0.190735 -0.488282 0.0991822
374.156 0.248698 0.0466869 9.76745 0.1297 0.221253 0.213623
374.166 0.0421978 0.0448913 10.0242 0.0305176 0.297547 0.0305176
374.176 0.0754174 0.0439935 9.85364 0.0152588 -0.175476 0.0839234
374.186 0.327706 0.0529717 9.75398 0.0610352 -0.465393 0.0915528
374.196 0.213683 0.0395043 9.71088 -0.0991822 0.297547 0.0839234
374.206 0.0413 0.0242413 10.1041 -0.0305176 0.358582 0.1297
374.216 0.0942717 0.0242413 9.83388 -0.167847 -0.350952 0.167847
374.226 0.316932 0.0341174 9.76655 0.228882 -0.442505 0.1297
374.236 0.192135 0.00808043 9.72614 0.0686646 0.076294 0.152588
374.246 0.0287304 0.06195 10.0916 0.213623 0.473023 0.0457764
374.256 0.0987608 0.0520739 9.8698 0.0152588 -0.076294 -0.038147
374.266 0.30975 0.0466869 9.71178 0.175476 -0.51117 0.0228882
374.276 0.202909 0.0350152 9.79528 -0.106812 0.389099 0.228882
374.286 0.0242413 0.0125696 10.0179 0.114441 0.274658 0.076294
374.296 0.0700304 0.02065 9.87698 -0.0915528 -0.198364 0.038147
374.306 0.349254 0.0475848 9.74949 0.205994 -0.679017 0.0839234
374.316 0.18585 0.0224456 9.73961 -0.12207 0.312805 0.152588
374.326 0.0278326 0.0395043 10.0619 0.0534058 0.221253 0.0457764
374.336 0.077213 0.077213 9.83388 -0.0686646 -0.396729 0.190735
374.346 0.335787 0.0592565 9.75039 0.0839234 -0.289917 0.190735
374.356 0.210989 -0.00808043 9.7854 -0.0991822 0.541687 0.221253
374.366 0.0287304 0.0242413 10.0206 0.0534058 0.144959 0.0457764
374.376 0.077213 0.0700304 9.90302 0.0457764 -0.305176 0.160217
374.386 0.33848 0.0664391 9.68305 0.244141 -0.541687 0.167847
374.396 0.215478 0.0134674 9.79618 -0.0991822 0.419617 0.137329
374.406 0.0260369 0.0332195 10.044 0.160217 0.267029 0.0305176
374.416 0.0969652 0.0583587 9.8671 -0.0686646 -0.0457764 0.160217
374.426 0.334889 0.0646434 9.70998 0.198364 -0.442505 0.1297
374.436 0.203806 0.0332195 9.81144 -0.114441 0.495911 0.175476
374.446 0.0170587 0.0457891 10.0224 0.221253 0.205994 0
374.456 0.0942717 0.0826 9.86172 -0.137329 -0.25177 -0.0610352
374.466 0.337582 0.0538695 9.71358 0.305176 -0.389099 0.0228882
374.476 0.210091 0.00179565 9.77283 -0.0839234 0.419617 0.160217
374.486 0.0215478 0.0305261 10.0233 -0.0305176 0.244141 -0.0305176
374.496 0.06195 0.06195 9.91289 -0.175476 -0.0839234 0.0839234
374.506 0.331298 0.0520739 9.69921 0.244141 -0.602723 0.0686646
374.516 0.225354 0.0215478 9.79169 -0.144959 0.495911 0.190735
374.526 0.06195 0.0260369 10.0503 0.1297 0.366211 0.137329
374.536 0.0817021 0.0502782 9.86082 -0.106812 -0.175476 0.183106
374.546 0.349254 0.0242413 9.73512 0.205994 -0.534058 0.106812
374.556 0.204704 0.00628478 9.7881 0.0076294 0.404358 0.106812
374.566 0.0251391 0.0314239 10.0547 0.297547 0.312805 0.0076294
374.576 0.0817021 0.0368109 9.85453 -0.0839234 -0.312805 0.106812
374.586 0.333991 0.0646434 9.7028 0.228882 -0.617981 0.114441
374.596 0.212785 0.0493804 9.75847 -0.114441 0.473023 0.0686646
374.606 0.0170587 0.0484826 10.1032 -0.0076294 0.175476 0.114441
374.616 0.056563 0.0484826 9.85813 -0.0076294 0.175476 0.114441
374.626 0.324115 0.0610521 9.73333 -0.038147 -0.244141 0.190735
374.636 0.226252 0.0502782 9.745 0.213623 -0.427246 0.0457764
374.646 0.0475848 0.0547674 10.0844 -0.25177 0.2594 0.0610352
374.656 0.0673369 0.0484826 9.83029 0.175476 0.25177 0.12207
374.666 0.306159 0.0251391 9.73333 -0.236511 -0.358582 0.106812
374.676 0.230741 0.0269348 9.7441 0.282288 -0.411988 0.0305176
374.686 0.0323217 0.0655413 10.0655 -0.160217 0.579834 0.205994
374.696 0.0709282 0.0637456 9.86261 0.213623 0.1297 0.0457764
374.706 0.347459 0.0260369 9.73871 -0.12207 -0.373841 0.0915528
374.716 0.237026 0.0457891 9.76385 0.114441 -0.328064 0.152588
374.726 -0.00269348 0.0610521 10.0404 -0.106812 0.51117 0.137329
374.736 0.0637456 0.06195 9.87159 0.236511 -0.038147 0.0152588
374.746 0.341174 0.0395043 9.75847 -0.0076294 -0.320435 0.167847
374.756 0.231639 0.0305261 9.75308 0.335694 -0.495911 0.144959
374.766 0.0341174 0.0314239 10.0583 -0.038147 0.396729 0.175476
374.776 0.0529717 0.0691326 9.85094 0.0686646 0.076294 0.0305176
374.786 0.331298 0.056563 9.73423 -0.137329 -0.541687 0.114441
374.796 0.193033 0.00897826 9.76116 0.152588 -0.427246 0.0686646
374.806 0.0134674 0.0179565 10.0296 -0.0534058 0.602723 0.152588
374.816 0.0583587 0.0377087 9.8707 0.0915528 -0.144959 0.0915528
374.826 0.340276 0.0457891 9.73782 -0.144959 -0.274658 0.213623
374.836 0.215478 0.0215478 9.72255 0.221253 -0.221253 0.0610352
374.846 0.0269348 0.0368109 10.0664 -0.106812 0.679017 0.0457764
374.856 0.0745195 0.035913 9.85364 0.160217 0.25177 0.0915528
374.866 0.345663 0.0538695 9.7028 0 -0.320435 0.137329
374.876 0.202011 -0.00269348 9.77732 0.25177 -0.396729 0.137329
374.886 0.0035913 0.0395043 10.0619 0.0457764 0.51117 0.12207
374.896 0.0628478 0.0682347 9.8267 0.190735 0.0534058 0.114441
374.906 0.337582 0.0377087 9.71627 -0.076294 -0.366211 0.0686646
374.916 0.217274 0.0350152 9.80246 0.183106 -0.305176 0.076294
374.926 0.00179565 0.0448913 10.0637 -0.144959 0.427246 0.12207
374.936 0.0709282 0.0691326 9.86351 0.106812 -0.160217 0.038147
374.946 0.345663 0.0628478 9.75847 -0.114441 -0.297547 0.106812
374.956 0.219069 0.0493804 9.78001 0.114441 -0.343323 0.0610352
374.966 0.0314239 0.0457891 10.0332 -0.038147 0.480652 0.167847
374.976 0.0781108 0.0556652 9.84376 0.137329 -0.0534058 0.137329
374.986 0.333093 0.0655413 9.71268 -0.0534058 -0.518799 0.076294
374.996 0.230741 0.0511761 9.76924 0.175476 -0.373841 0.236511
375.006 0.0287304 0.0475848 10.0826 0.0305176 0.549317 0.144959
375.016 0.0502782 0.0556652 9.85005 0.12207 0.0686646 -0.038147
375.026 0.327706 0.0709282 9.74051 -0.137329 -0.358582 -0.0152588
375.036 0.237026 0.0439935 9.76655 0.12207 -0.25177 0.0457764
375.046 0.0377087 0.0457891 10.0916 -0.152588 0.38147 0.144959
375.057 0.341174 0.0475848 9.75398 -0.0610352 -0.267029 0.0534058
375.067 0.230741 0.00897826 9.75577 0 -0.076294 0.0457764
375.077 0.0368109 0.0502782 10.0646 -0.076294 0.396729 0.076294
375.087 0.0592565 0.0377087 9.83299 0.076294 -0.167847 0.0152588
375.097 0.326809 0.0547674 9.68754 -0.106812 -0.534058 0.0534058
375.107 0.228946 0.0188543 9.76385 0.152588 -0.282288 0.0839234
375.117 0.0493804 0.0314239 10.0772 -0.0457764 0.617981 0.0534058
375.126 0.0637456 0.0592565 9.87878 0.0610352 0.0686646 0.0991822
375.136 0.326809 0.0610521 9.72435 0.0991822 -0.274658 0.0839234
375.146 0.232537 0.00987608 9.79348 0.1297 -0.160217 0.0686646
375.156 0.0314239 0.0475848 10.053 -0.038147 0.411988 0.175476
375.166 0.0673369 0.0439935 9.85992 -0.0076294 -0.160217 0.175476
375.176 0.3304 0.0547674 9.74231 -0.0457764 -0.366211 0.106812
375.186 0.238822 0.0179565 9.76206 0.190735 -0.0152588 0.144959
375.196 0.0287304 0.0413 10.0404 0.076294 0.312805 0.0686646
375.206 0.0664391 0.0538695 9.89404 0.0152588 -0.175476 0.0152588
375.216 0.332195 0.0395043 9.71717 0.076294 -0.427246 0.167847
375.226 0.218172 0.0395043 9.7854 0.0534058 0.0991822 0.236511
375.236 0.000897826 0.0314239 10.017 0.0305176 0.38147 0.144959
375.246 0.0520739 0.035913 9.88057 0.0991822 -0.175476 0.0839234
375.256 0.329502 0.0161609 9.73153 0.114441 -0.427246 0.106812
375.266 0.221763 0.0287304 9.74679 0.0076294 -0.0076294 0.236511
375.276 0.0278326 0.06195 10.0395 -0.0076294 0.50354 0.1297
375.286 0.0870891 0.0852934 9.85723 0.0457764 -0.0457764 -0.0839234
375.296 0.333991 0.0386065 9.72974 0 -0.457764 0.0610352
375.306 0.210989 0.0332195 9.79258 0.0457764 -0.106812 0.175476
375.316 0.0395043 0.035913 10.0161 0.0686646 0.305176 0.0686646
375.326 0.0637456 0.0386065 9.87518 0.106812 0.0152588 0.038147
375.336 0.344765 0.056563 9.72255 -0.0305176 -0.473023 0.0610352
375.346 0.217274 0.02065 9.76116 0.0457764 -0.12207 0.0534058
375.356 0.00538695 0.0305261 10.0691 0.0686646 0.411988 0.0228882
375.366 0.071826 0.0861913 9.83209 0.0152588 -0.267029 -0.0534058
375.376 0.3304 0.0637456 9.77104 0.0686646 -0.595093 0.282288
375.386 0.21458 0.0269348 9.77463 -0.0457764 -0.152588 0.25177
375.396 0.0170587 0.0386065 10.0844 0.076294 0.289917 0.0534058
375.406 0.0870891 0.0843956 9.80785 0.0534058 -0.442505 -0.0534058
375.416 0.333093 0.0484826 9.75039 0.0610352 -0.534058 0.0686646
375.426 0.234332 0.00808043 9.77014 0.0839234 -0.0686646 0.183106
375.436 0.0457891 0.0296282 10.0314 0.0839234 0.534058 0.0457764
375.446 0.0727239 0.0341174 9.84915 0 -0.183106 0.12207
375.456 0.373495 0.0421978 9.76206 0.167847 -0.480652 0.1297
375.466 0.223559 0.0242413 9.75757 -0.038147 0.175476 0.190735
375.476 0.015263 0.0430956 10.0763 -0.0152588 0.335694 0.114441
375.486 0.0520739 0.0233435 9.8285 0.0152588 -0.183106 0.0915528
375.496 0.342072 0.0278326 9.76385 0 -0.404358 0.0076294
375.506 0.220865 0.0161609 9.73063 -0.0686646 0.205994 0.160217
375.516 0.0179565 0.0493804 10.0718 -0.0457764 0.442505 0.0305176
375.526 0.0413 0.0368109 9.81952 0.038147 -0.267029 0.114441
375.536 0.333093 0.0556652 9.76834 0.175476 -0.282288 0.221253
375.546 0.239719 0.0377087 9.73243 0.1297 0.076294 0.190735
375.556 0.0296282 0.0547674 10.0539 0.236511 0.2594 0.0686646
375.566 0.0637456 0.0439935 9.85723 0.0076294 -0.167847 0.0228882
375.576 0.348356 0.0574608 9.73692 0.114441 -0.556946 0.106812
375.586 0.251391 0.0323217 9.76745 0.076294 0.213623 0.175476
375.596 0.0457891 0.0439935 10.0646 0.0686646 0.396729 0.038147
375.606 0.0601543 0.077213 9.86082 -0.0915528 -0.167847 0.175476
375.616 0.318728 0.0421978 9.73243 0.2594 -0.63324 0.0610352
375.626 0.240617 0.00897826 9.71537 -0.0076294 0.076294 0.205994
375.636 0.0448913 0.0305261 10.0799 0.0686646 0.366211 0.076294
375.646 0.0790087 0.0520739 9.83927 -0.0305176 -0.152588 0.12207
375.656 0.323217 0.0314239 9.77553 0.038147 -0.648499 0.0152588
375.666 0.19393 0.0269348 9.73333 -0.0534058 0.114441 0.160217
375.676 0.0224456 0.0341174 10.0673 0.12207 0.389099 0.114441
375.686 0.0906804 0.0457891 9.83927 -0.0610352 0.0152588 0.114441
375.696 0.3304 0.0413 9.78001 0.106812 -0.38147 0.167847
375.706 0.221763 0.0161609 9.73243 -0.0457764 0.289917 -0.0610352
375.716 0.0269348 0.0278326 10.0664 0.114441 0.450135 -0.0228882
375.726 0.0808043 0.0574608 9.8707 -0.144959 -0.0686646 0.137329
375.736 0.332195 0.0475848 9.75757 0.350952 -0.38147 0.0305176
375.746 0.197522 0.015263 9.75128 -0.0534058 0.411988 0.0534058
375.756 0.02065 0.0386065 10.0637 0.137329 0.236511 0.038147
375.766 0.0870891 0.0448913 9.8267 -0.144959 -0.183106 0.114441
375.776 0.342072 0.0457891 9.76296 0.0610352 -0.350952 0.1297
375.786 0.200215 -0.0170587 9.75937 -0.160217 0.289917 0.0686646
375.796 0.0251391 0.0395043 10.0215 0.0534058 0.236511 0.152588
375.806 0.0888847 0.0502782 9.868 -0.244141 -0.0228882 0.1297
375.816 0.325013 0.0520739 9.7459 0.12207 -0.320435 0.0915528
375.826 0.212785 0.00628478 9.7441 -0.0991822 0.389099 0.0991822
375.836 0.00897826 0.0448913 10.0314 0.175476 0.282288 0.0839234
375.846 0.0691326 0.0736217 9.84286 -0.0839234 -0.617981 0
375.856 0.385167 0.0529717 9.73512 0.305176 -0.717164 0.0228882
375.866 0.230741 0.0386065 9.77642 -0.0915528 0.312805 0.0839234
375.876 0.0116717 0.0439935 10.0565 0.205994 0.350952 0.183106
375.886 0.077213 0.0466869 9.81772 -0.0610352 -0.297547 0.0534058
375.896 0.352845 0.0691326 9.79797 0.228882 -0.564576 0.038147
375.906 0.237924 0.015263 9.73512 0.0228882 0.305176 0.213623
375.916 0.0170587 0.0278326 10.053 0.167847 0.221253 0.076294
375.926 0.0386065 0.0655413 9.8294 0.167847 0.221253 0.076294
375.936 0.353743 0.0610521 9.76206 -0.137329 -0.38147 0.137329
375.946 0.250493 0.0260369 9.73961 0 -0.694275 0.0686646
375.956 0.0035913 0.0386065 10.0727 -0.0152588 0.312805 0.267029
375.966 0.0673369 0.0502782 9.83837 0.1297 0.183106 0.137329
375.976 0.332195 0.0637456 9.78899 -0.0610352 -0.305176 0.0915528
375.986 0.229843 0.0215478 9.72166 0.236511 -0.343323 0.114441
375.996 0.0386065 0.0421978 10.1041 -0.0686646 0.396729 0.106812
376.006 0.0475848 0.0421978 9.81593 0.0686646 0.137329 0.0686646
376.016 0.343867 0.056563 9.77912 -0.0991822 -0.419617 0.0610352
376.026 0.219967 0.0296282 9.74051 0.282288 -0.549317 0.114441
376.036 0.02065 0.0502782 10.0763 -0.0686646 0.411988 0.221253
376.046 0.0664391 0.0511761 9.85364 0.198364 0.038147 0.0457764
376.056 0.336685 0.0287304 9.73602 -0.0152588 -0.434876 0.106812
376.066 0.230741 0.0395043 9.75488 0.183106 -0.564576 0.0915528
376.076 0.0332195 0.0511761 10.0763 -0.160217 0.373841 0.0305176
376.086 0.077213 0.0341174 9.87698 0.144959 0.160217 0.0305176
376.096 0.327706 0.0323217 9.71986 -0.1297 -0.274658 0.0152588
376.106 0.211887 0.02065 9.75218 0.198364 -0.427246 0.0686646
376.116 0.0628478 0.0547674 10.0377 -0.0915528 0.457764 0.1297
376.126 0.0915782 0.0727239 9.8689 0.114441 0.0534058 -0.0686646
376.136 0.331298 0.0601543 9.73602 -0.183106 -0.328064 0.137329
376.146 0.212785 0.0242413 9.75847 0.198364 -0.373841 0.0610352
376.156 0.0233435 0.035913 10.0835 -0.175476 0.541687 0.0610352
376.166 0.0709282 0.0368109 9.85364 0.236511 0.038147 0.076294
376.176 0.336685 0.0377087 9.76296 -0.0457764 -0.320435 0.213623
376.186 0.238822 0.0332195 9.73692 0.205994 -0.297547 0.25177
376.196 0.0170587 0.0457891 10.0377 -0.106812 0.526429 0.25177
376.206 0.0808043 0.0502782 9.87339 0.213623 -0.1297 0.038147
376.216 0.333991 0.0475848 9.75757 -0.160217 -0.244141 0.0991822
376.226 0.216376 0.0224456 9.73692 0.0991822 -0.305176 0.198364
376.236 0.0296282 0.0341174 10.0592 -0.038147 0.610352 0.175476
376.246 0.0763152 0.0682347 9.84825 0.106812 -0.0228882 0.0991822
376.256 0.340276 0.0520739 9.75757 -0.213623 -0.2594 0.0534058
376.266 0.233435 0.0116717 9.73333 0.198364 -0.328064 0.137329
376.276 0.0332195 0.0170587 10.0359 -0.076294 0.656128 0.213623
376.286 0.0448913 0.0529717 9.85813 0.198364 -0.12207 0.167847
376.296 0.328604 0.0368109 9.71896 -0.0534058 -0.312805 -0.0457764
376.306 0.184952 0.0457891 9.77822 0.198364 -0.236511 0.106812
376.316 0.00628478 0.0448913 10.0368 0.0076294 0.587464 0.0534058
376.326 0.0511761 0.0296282 9.85005 0.183106 0.038147 0.0457764
376.336 0.339378 0.0637456 9.75488 -0.0305176 -0.411988 0.152588
376.346 0.239719 0.0242413 9.77732 0.25177 -0.205994 0.160217
376.356 0.0179565 0.0260369 10.0296 0.0305176 0.595093 0.152588
376.366 0.0754174 0.056563 9.88955 0.0610352 -0.0991822 0.0305176
376.376 0.352845 0.0691326 9.73333 -0.160217 -0.534058 0.0610352
376.386 0.218172 0.0430956 9.76924 0.0991822 -0.144959 0.038147
376.396 0.0107739 0.0260369 10.0781 0 0.442505 0.183106
376.406 0.0655413 0.0538695 9.85364 0.137329 0 0.0457764
376.416 0.33848 0.0529717 9.745 -0.0610352 -0.267029 0.236511
376.426 0.224456 0.0287304 9.74949 0.152588 -0.274658 -0.0152588
376.436 0.0341174 0.0484826 10.0907 -0.038147 0.427246 -0.0076294
376.446 0.0547674 0.0430956 9.80785 -0.0076294 -0.106812 0.114441
376.456 0.333991 0.0574608 9.745 0.0534058 -0.2594 0.1297
376.466 0.215478 0.0278326 9.73423 0.137329 -0.0686646 0.0991822
376.476 0.0170587 0.0448913 10.0628 -0.038147 0.579834 0.144959
376.486 0.0682347 0.0493804 9.84915 0.0686646 -0.228882 0.076294
376.496 0.349254 0.0484826 9.72614 0.0686646 -0.541687 0.1297
376.506 0.237026 0.035913 9.76206 0.1297 -0.297547 0.114441
376.516 0.0520739 0.0466869 10.0413 0.0305176 0.389099 0.1297
376.526 0.0879869 0.0448913 9.85992 -0.0305176 -0.228882 0.038147
376.536 0.333093 0.0305261 9.70639 -0.0076294 -0.2594 0.190735
376.546 0.218172 0.0421978 9.77732 0.0457764 -0.076294 0.228882
376.556 0.0269348 0.0439935 10.0395 -0.038147 0.411988 0.152588
376.566 0.0709282 0.0413 9.89224 -0.0228882 -0.137329 0
376.576 0.344765 0.0377087 9.67766 -0.0152588 -0.434876 0.160217
376.586 0.231639 0.0233435 9.77642 0.0610352 -0.0305176 0.137329
376.596 0 0.0700304 10.0449 0.0305176 0.419617 0.167847
376.606 0.0736217 0.0538695 9.89583 0.198364 -0.183106 0.0228882
376.616 0.351948 0.0421978 9.67946 0.0839234 -0.457764 0.198364
376.626 0.225354 0.0251391 9.75398 0.152588 -0.297547 0.0534058
376.636 0.071826 0.0484826 10.0242 0.038147 0.328064 -0.0152588
376.646 0.0763152 0.0511761 9.91828 -0.0228882 -0.198364 0.038147
376.656 0.322319 0.0628478 9.70729 0.0991822 -0.434876 0.213623
376.666 0.180463 0.02065 9.79348 0.0152588 -0.106812 0.12207
376.676 0.0287304 0.0511761 10.0251 -0.0305176 0.282288 0.12207
376.686 0.0727239 0.0870891 9.87878 -0.0457764 0.0228882 0.0534058
376.696 0.336685 0.0538695 9.71268 0.076294 -0.389099 0.0915528
376.706 0.226252 0.0251391 9.77193 0.0305176 0.0534058 0.213623
376.716 0.0179565 0.0448913 10.0673 0.0457764 0.358582 0.152588
376.726 0.071826 0.0538695 9.868 0.160217 -0.0305176 0.076294
376.736 0.339378 0.0583587 9.71268 0.076294 -0.328064 0.1297
376.746 0.213683 0.0287304 9.81683 -0.0228882 -0.0228882 0.167847
376.756 0.0143652 0.0430956 10.0242 0.183106 0.358582 0.0076294
376.766 0.100556 0.0466869 9.89224 -0.0228882 -0.366211 0
376.777 0.205602 0.0242413 9.81593 0 0.297547 0.0839234
376.787 0.000897826 0.0682347 10.0368 0.076294 0.25177 -0.0152588
376.797 0.0834978 0.0682347 9.868 -0.0228882 -0.228882 0.12207
376.807 0.324115 0.0143652 9.72435 0.1297 -0.50354 0.144959
376.817 0.200215 0.0323217 9.77912 -0.0839234 0.267029 0.190735
376.827 0.0125696 0.0673369 10.009 -0.0534058 0.389099 0.0915528
376.836 0.101454 0.0466869 9.88865 -0.0610352 -0.0534058 0.0228882
376.846 0.328604 0.0628478 9.7037 0.175476 -0.587464 0.167847
376.856 0.210091 0.0413 9.78361 -0.0152588 0.228882 0.12207
376.866 0.00628478 0.0628478 10.0323 0.205994 0.305176 0.167847
376.876 0.0781108 0.0655413 9.84735 -0.0152588 -0.328064 0.1297
376.886 0.345663 0.0601543 9.7037 0.213623 -0.610352 0.076294
376.896 0.198419 0.0395043 9.79169 -0.0915528 0.328064 0.12207
376.906 0.0125696 0.0404022 10.0206 0.0686646 0.183106 0.106812
376.916 0.0682347 0.0404022 9.87429 -0.0610352 -0.274658 0.0610352
376.926 0.345663 0.0601543 9.71717 0.228882 -0.427246 0.228882
376.936 0.199317 0.0332195 9.74231 -0.106812 0.144959 0.114441
376.946 0.02065 0.0341174 10.0682 0.1297 0.160217 0.106812
376.956 0.0745195 0.0457891 9.84466 -0.0991822 -0.205994 0.0076294
376.966 0.316932 0.0448913 9.74769 0.152588 -0.450135 0.0228882
376.976 0.209193 0.015263 9.77822 -0.144959 0.358582 0.0076294
376.986 0.0332195 0.0314239 10.0476 0.137329 0.167847 0.137329
376.996 0.0915782 0.0493804 9.87518 -0.1297 -0.167847 0.160217
377.006 0.333991 0.0583587 9.7037 0.160217 -0.465393 0.106812
377.016 0.228946 0.0278326 9.77822 -0.0610352 0.282288 0.137329
377.026 0.0125696 0.0493804 10.0215 0.0305176 0.297547 0.1297
377.036 0.0906804 0.0439935 9.89135 -0.106812 -0.244141 0.114441
377.046 0.323217 0.0430956 9.69113 0.312805 -0.518799 0.0686646
377.056 0.219967 0.0475848 9.7872 -0.076294 0.282288 0.198364
377.066 0.000897826 0.0439935 10.0601 0.213623 0.106812 -0.038147
377.076 0.0808043 0.0170587 9.88865 -0.152588 -0.190735 0.114441
377.086 0.35105 0.0134674 9.7028 0.244141 -0.450135 0.0915528
377.096 0.224456 0.0287304 9.81054 -0.0839234 0.167847 0.137329
377.106 0.0251391 0.077213 10.0027 0.205994 0.0686646 0.0228882
377.116 0.100556 0.0745195 9.89314 -0.167847 -0.167847 0.1297
377.126 0.335787 0.0421978 9.7046 0.236511 -0.579834 0.137329
377.136 0.199317 0.056563 9.8267 0 0.221253 0.160217
377.146 0.00987608 0.0709282 10.0242 0.0610352 0.236511 0.160217
377.156 0.0888847 0.0547674 9.89763 -0.25177 -0.175476 0.114441
377.166 0.352845 0.035913 9.65791 0.2594 -0.51117 0.1297
377.176 0.200215 0.0251391 9.84286 -0.0305176 0.404358 0.144959
377.186 0.0224456 0.0404022 9.98023 0.244141 0.160217 0.0228882
377.196 0.105046 0.0377087 9.88955 -0.1297 -0.175476 0.175476
377.206 0.360926 0.0332195 9.68395 0.305176 -0.328064 0.0915528
377.216 0.199317 0.0224456 9.84556 -0.221253 0.442505 0.0305176
377.226 0.0296282 0.0448913 10.0045 0.106812 0.244141 0.0686646
377.236 0.124798 0.0439935 9.9084 -0.0991822 -0.312805 0.160217
377.246 0.352845 0.0278326 9.67676 0.144959 -0.282288 0.0991822
377.256 0.212785 0.00269348 9.83388 0.144959 -0.282288 0.0991822
377.266 0 0.0332195 9.99011 -0.183106 0.442505 0.198364
377.276 0.0817021 0.0386065 9.9093 0.076294 0.0534058 0.160217
377.286 0.326809 0.0421978 9.67317 -0.152588 -0.267029 0.106812
377.296 0.180463 0.035913 9.82042 0.244141 -0.205994 0.0915528
377.306 0.0035913 0.056563 10.0224 -0.0839234 0.610352 0.0076294
377.316 0.120309 0.0305261 9.88955 0.160217 0 0.0152588
377.326 0.372598 0.0314239 9.68574 -0.137329 -0.282288 0.198364
377.336 0.224456 0.0287304 9.8276 0.152588 -0.267029 0.0915528
377.346 0.0341174 0.0538695 10.0296 0.0534058 0.495911 0.0839234
377.356 0.0915782 0.0386065 9.89763 0.267029 0.038147 0.25177
377.366 0.336685 0.0395043 9.66689 -0.198364 -0.335694 0.144959
377.376 0.208296 0.0386065 9.83299 0.167847 -0.411988 0.0686646
377.386 -0.00808043 0.0736217 10.0368 -0.183106 0.50354 0.160217
377.396 0.104148 0.0323217 9.90481 0.1297 0.0457764 -0.0152588
377.406 0.356437 0.0493804 9.6615 -0.076294 -0.297547 0.213623
377.416 0.203806 0.0511761 9.79528 0.183106 -0.50354 0.0915528
377.426 0 0.0664391 10.0476 -0.114441 0.480652 0.152588
377.436 0.0951695 0.015263 9.89314 0.0991822 0.160217 0.038147
377.446 0.344765 0.0368109 9.70819 -0.1297 -0.518799 0.106812
377.456 0.219069 0.0556652 9.80875 0.0991822 -0.556946 0.0915528
377.466 0.0314239 0.0655413 10.026 -0.076294 0.473023 0.183106
377.476 0.0879869 0.0314239 9.88237 0.0839234 0.1297 0.038147
377.486 0.332195 0.0278326 9.68574 -0.175476 -0.25177 0.167847
377.496 0.208296 0.0260369 9.81952 0.076294 -0.2594 0.152588
377.506 0.0107739 0.0574608 10.0108 -0.0457764 0.411988 0.198364
377.516 0.109535 0.0413 9.91379 0.106812 0.0457764 0.106812
