opt_t p_x p_y wall_0 wall_1 img_quality
232.376 0.7361 -17.752 4922 4930 218
232.386 0.736187 -17.754 4919 4929 220
232.396 0.736273 -17.756 4920 4928 289
232.406 0.736273 -17.7581 4919 4928 306
232.416 0.73636 -17.7601 4918 4929 307
232.426 0.73636 -17.762 4920 4930 284
232.436 0.73636 -17.764 4920 4930 242
232.446 0.73636 -17.7661 4919 4929 254
232.456 0.73636 -17.7681 4923 4930 239
232.466 0.736447 -17.7701 4923 4929 232
232.476 0.736447 -17.7721 4916 4927 246
232.486 0.736533 -17.7741 4916 4932 281
232.496 0.736533 -17.7762 4918 4932 268
232.506 0.736533 -17.7782 4918 4929 235
232.516 0.73662 -17.7802 4923 4930 218
232.526 0.73662 -17.7822 4922 4928 227
232.536 0.736707 -17.7842 4920 4928 234
232.546 0.736707 -17.7863 4919 4927 234
232.556 0.736707 -17.7884 4914 4925 228
232.566 0.736793 -17.7904 4917 4927 218
232.576 0.736793 -17.7924 4925 4929 231
232.586 0.73688 -17.7944 4923 4931 249
232.596 0.73688 -17.7964 4918 4930 253
232.606 0.736966 -17.7985 4917 4927 250
232.616 0.736966 -17.8005 4920 4928 219
232.627 0.736966 -17.8028 4922 4932 241
232.637 0.736966 -17.8045 4918 4930 234
232.647 0.736966 -17.8065 4917 4926 220
232.657 0.736966 -17.8087 4917 4924 209
232.667 0.737053 -17.8106 4918 4925 202
232.677 0.737053 -17.8126 4919 4927 202
232.687 0.737053 -17.8146 4915 4926 194
232.697 0.737053 -17.8165 4912 4929 212
232.707 0.737053 -17.8185 4913 4930 222
232.717 0.737053 -17.8206 4915 4930 226
232.727 0.73714 -17.8226 4918 4930 226
232.737 0.73714 -17.8247 4917 4927 197
232.746 0.73714 -17.8266 4913 4924 216
232.756 0.73714 -17.8287 4914 4926 221
232.766 0.73714 -17.8307 4921 4929 204
232.776 0.737226 -17.8326 4919 4927 217
232.786 0.737226 -17.8346 4912 4925 231
232.796 0.737226 -17.8367 4912 4923 231
232.806 0.737226 -17.8385 4918 4925 259
232.816 0.737313 -17.8404 4920 4928 260
232.826 0.737313 -17.8427 4917 4926 219
232.836 0.7374 -17.8447 4918 4927 229
232.846 0.7374 -17.8468 4920 4928 245
232.856 0.7374 -17.8488 4921 4929 269
232.866 0.737486 -17.8508 4918 4929 264
232.876 0.737486 -17.8528 4947 4926 246
232.886 0.737486 -17.8548 4953 4926 216
232.896 0.737486 -17.8569 4921 4928 211
232.906 0.737573 -17.8589 4916 4929 217
232.916 0.737573 -17.861 4917 4928 239
232.926 0.73766 -17.863 4937 4928 237
232.936 0.73766 -17.865 4937 4928 235
232.946 0.737746 -17.867 4917 4929 226
232.956 0.737746 -17.8691 4926 4930 229
232.966 0.737833 -17.8711 4924 4928 250
232.976 0.737833 -17.8731 4915 4926 250
232.986 0.737919 -17.8752 4918 4925 247
232.996 0.738006 -17.8773 4921 4926 243
233.006 0.738093 -17.8793 4920 4929 255
233.016 0.738093 -17.8814 4918 4929 252
233.026 0.738179 -17.8835 4918 4928 226
233.036 0.738266 -17.8855 4917 4925 239
233.046 0.738353 -17.8876 4917 4923 259
233.056 0.738353 -17.8896 4919 4925 265
233.066 0.738439 -17.8916 4920 4928 258
233.076 0.738439 -17.8936 4920 4929 270
233.086 0.738526 -17.8956 4919 4931 272
233.096 0.738612 -17.8976 4923 4930 277
233.106 0.738699 -17.8997 4921 4928 242
233.116 0.738786 -17.9017 4918 4928 237
233.126 0.738872 -17.9038 4920 4930 222
233.136 0.738959 -17.9058 4919 4930 262
233.146 0.738959 -17.9078 4917 4927 275
233.156 0.739046 -17.9098 4922 4926 275
233.166 0.739132 -17.9118 4922 4926 287
233.176 0.739219 -17.9139 4919 4926 260
233.186 0.739219 -17.916 4915 4927 279
233.196 0.739306 -17.918 4915 4928 204
233.206 0.739392 -17.9201 4919 4927 206
233.216 0.739479 -17.9221 4919 4926 191
233.226 0.739479 -17.9241 4921 4927 250
233.236 0.739565 -17.9261 4918 4927 240
233.246 0.739652 -17.9282 4915 4927 232
233.256 0.739652 -17.9302 4917 4928 203
233.266 0.739739 -17.9323 4918 4928 181
233.276 0.739825 -17.9343 4916 4926 200
233.286 0.739912 -17.9363 4916 4926 216
233.296 0.739999 -17.9383 4918 4928 237
233.306 0.739999 -17.9403 4919 4927 211
233.316 0.740085 -17.9424 4916 4925 220
233.326 0.740172 -17.9445 4912 4923 220
233.336 0.740258 -17.9465 4917 4925 209
233.346 0.740258 -17.9486 4918 4928 214
233.356 0.740345 -17.9506 4918 4929 210
233.366 0.740432 -17.9526 4919 4928 207
233.376 0.740518 -17.9546 4917 4926 223
233.386 0.740605 -17.9567 4918 4926 264
233.396 0.740692 -17.9587 4917 4926 252
233.406 0.740778 -17.9607 4918 4927 225
233.416 0.740778 -17.9628 4921 4928 219
233.426 0.740865 -17.9648 4922 4928 233
233.436 0.740952 -17.9669 4922 4927 242
233.446 0.741038 -17.969 4922 4927 231
233.456 0.741038 -17.971 4922 4929 205
233.466 0.741125 -17.9731 4918 4928 203
233.476 0.741125 -17.9752 4915 4927 219
233.486 0.741211 -17.9771 4917 4926 217
233.496 0.741298 -17.9793 4918 4926 237
233.506 0.741298 -17.9813 4925 4925 237
233.516 0.741385 -17.9833 4925 4926 233
233.526 0.741471 -17.9854 4919 4928 218
233.536 0.741471 -17.9875 4918 4925 194
233.546 0.741558 -17.9895 4915 4924 217
233.556 0.741558 -17.9915 4914 4923 214
233.566 0.741645 -17.9936 4915 4926 231
233.576 0.741645 -17.9956 4915 4927 219
233.586 0.741731 -17.9976 4916 4926 229
233.596 0.741731 -17.9997 4911 4926 262
233.606 0.741818 -18.0017 4915 4927 249
233.616 0.741818 -18.0037 4926 4928 276
233.626 0.741904 -18.0057 4922 4927 239
233.636 0.741904 -18.0078 4914 4924 236
233.646 0.741991 -18.0098 4917 4927 232
233.656 0.741991 -18.0119 4916 4928 209
233.666 0.742078 -18.0138 4915 4927 211
233.676 0.742078 -18.0159 4918 4926 216
233.686 0.742164 -18.0179 4917 4926 216
233.696 0.742164 -18.0199 4919 4927 265
233.706 0.742164 -18.0219 4918 4926 256
233.716 0.742251 -18.0238 4916 4926 274
233.726 0.742251 -18.0259 4915 4924 271
233.736 0.742251 -18.0279 4914 4924 247
233.746 0.742338 -18.03 4919 4926 230
233.756 0.742338 -18.032 4922 4927 225
233.766 0.742338 -18.034 4924 4926 222
233.776 0.742424 -18.036 4921 4926 241
233.786 0.742424 -18.038 4917 4925 284
233.796 0.742511 -18.0401 4919 4927 269
233.806 0.742511 -18.0422 4923 4928 245
233.816 0.742598 -18.0442 4925 4927 249
233.826 0.742684 -18.0463 4920 4926 252
233.836 0.742684 -18.0484 4914 4926 234
233.846 0.742771 -18.0504 4914 4925 203
233.856 0.742771 -18.0524 4916 4924 207
233.866 0.742857 -18.0545 4914 4924 207
233.876 0.742944 -18.0565 4916 4925 206
233.886 0.742944 -18.0586 4918 4927 238
233.896 0.743031 -18.0606 4924 4931 231
233.906 0.743031 -18.0626 4921 4928 240
233.916 0.743117 -18.0646 4939 4925 220
233.926 0.743117 -18.0666 4937 4926 240
233.936 0.743204 -18.0686 4918 4929 223
233.946 0.743291 -18.0706 4920 4928 226
233.956 0.743377 -18.0727 4917 4926 229
233.966 0.743377 -18.0747 4917 4925 212
233.976 0.743464 -18.0767 4916 4923 214
233.986 0.743464 -18.0788 4920 4925 242
233.996 0.74355 -18.0808 4927 4926 251
234.006 0.743637 -18.0828 4927 4926 254
234.016 0.743724 -18.0849 4921 4925 251
234.026 0.74381 -18.0869 4917 4926 237
234.036 0.74381 -18.0889 4916 4925 237
234.046 0.743897 -18.0909 4918 4924 211
234.056 0.743897 -18.093 4918 4926 207
234.066 0.743984 -18.095 4917 4927 228
234.076 0.74407 -18.097 4920 4927 234
234.086 0.744157 -18.099 4922 4927 228
234.096 0.744157 -18.1009 4922 4927 283
234.106 0.744244 -18.103 4923 4927 303
234.116 0.74433 -18.105 4919 4925 264
234.126 0.744417 -18.107 4923 4925 248
234.136 0.744417 -18.1091 4926 4926 248
234.146 0.744503 -18.1111 4918 4926 262
234.156 0.74459 -18.1131 4914 4927 238
234.166 0.744677 -18.1151 4921 4927 231
234.176 0.744763 -18.1171 4924 4927 220
234.186 0.74485 -18.1191 4919 4930 206
234.196 0.744937 -18.1211 4912 4929 242
234.206 0.745023 -18.1233 4911 4926 260
234.216 0.74511 -18.1253 4918 4926 260
234.226 0.745196 -18.1274 4917 4926 253
234.236 0.745283 -18.1294 4918 4926 252
234.246 0.74537 -18.1314 4921 4925 246
234.256 0.745456 -18.1334 4919 4927 262
234.266 0.745543 -18.1355 4921 4927 248
234.276 0.74563 -18.1375 4922 4927 232
234.286 0.745716 -18.1396 4919 4928 249
234.297 0.745803 -18.1419 4917 4927 235
234.307 0.745889 -18.1436 4918 4928 214
234.317 0.745976 -18.1456 4917 4924 207
234.327 0.746063 -18.1476 4912 4924 216
234.337 0.746149 -18.15 4912 4925 212
234.347 0.746236 -18.152 4914 4923 230
234.357 0.746236 -18.154 4915 4926 238
234.367 0.746323 -18.156 4918 4924 271
234.377 0.746409 -18.158 4919 4923 261
234.387 0.746496 -18.1601 4918 4927 234
234.397 0.746583 -18.1622 4918 4928 209
234.407 0.746669 -18.1642 4918 4926 209
234.416 0.746756 -18.1662 4916 4925 229
234.426 0.746842 -18.1682 4916 4925 244
234.436 0.746842 -18.1702 4918 4926 251
234.446 0.746929 -18.1722 4918 4926 233
234.456 0.746929 -18.1742 4917 4927 234
234.466 0.747016 -18.1762 4919 4927 220
234.476 0.747016 -18.1779 4922 4925 240
234.486 0.747016 -18.1799 4923 4927 229
234.496 0.747102 -18.1819 4922 4927 270
234.506 0.747102 -18.1841 4920 4927 278
234.516 0.747189 -18.1862 4916 4927 284
234.526 0.747189 -18.1881 4916 4926 245
234.536 0.747276 -18.1902 4920 4926 243
234.546 0.747362 -18.1922 4918 4926 239
234.556 0.747449 -18.1942 4920 4928 249
234.566 0.747449 -18.1962 4923 4929 246
234.576 0.747535 -18.1982 4918 4926 219
234.586 0.747535 -18.2003 4917 4925 216
234.596 0.747622 -18.2023 4915 4926 205
234.606 0.747622 -18.2043 4916 4925 256
234.616 0.747709 -18.2064 4916 4925 230
234.626 0.747795 -18.2085 4915 4925 244
234.636 0.747795 -18.2104 4917 4925 211
234.646 0.747882 -18.2124 4920 4925 211
234.656 0.747882 -18.2144 4925 4930 218
234.666 0.747969 -18.2165 4923 4931 208
234.676 0.748055 -18.2185 4915 4927 204
234.686 0.748055 -18.2206 4916 4925 203
234.696 0.748142 -18.2225 4917 4925 212
234.706 0.748142 -18.2246 4919 4927 191
234.716 0.748228 -18.2266 4925 4926 216
234.726 0.748228 -18.2286 4920 4925 227
234.736 0.748315 -18.2305 4919 4927 245
234.746 0.748315 -18.2325 4919 4929 241
234.756 0.748402 -18.2346 4920 4928 252
234.766 0.748402 -18.2366 4920 4927 265
234.776 0.748402 -18.2386 4916 4926 264
234.786 0.748488 -18.2406 4922 4927 257
234.796 0.748488 -18.2427 4922 4925 272
234.806 0.748575 -18.2447 4921 4923 506
234.816 0.748575 -18.2467 4921 4926 228
234.826 0.748662 -18.2487 4921 4928 228
234.836 0.748662 -18.2507 4923 4927 197
234.846 0.748662 -18.2527 4920 4926 217
234.856 0.748748 -18.2547 4914 4926 248
234.866 0.748748 -18.2567 4918 4926 272
234.876 0.748835 -18.2588 4922 4928 248
234.886 0.748835 -18.2608 4919 4928 249
234.896 0.748835 -18.2628 4918 4925 220
234.906 0.748922 -18.2648 4917 4925 254
234.916 0.748922 -18.2668 4915 4926 248
234.926 0.748922 -18.2688 4917 4926 241
234.936 0.749008 -18.2708 4918 4926 212
234.946 0.749008 -18.2729 4918 4928 203
234.956 0.749095 -18.2749 4925 4929 205
234.966 0.749095 -18.2769 4922 4926 227
234.976 0.749181 -18.2788 4918 4927 252
234.986 0.749181 -18.2808 4918 4928 263
234.996 0.749268 -18.283 4916 4927 249
235.006 0.749268 -18.2849 4916 4925 249
235.016 0.749355 -18.2869 4917 4928 230
235.026 0.749441 -18.2889 4921 4930 240
235.036 0.749528 -18.291 4927 4928 243
235.046 0.749615 -18.293 4928 4928 223
235.056 0.749701 -18.295 4922 4927 248
235.066 0.749701 -18.2971 4918 4926 290
235.076 0.749788 -18.2991 4915 4925 318
235.086 0.749874 -18.3011 4916 4924 292
235.096 0.749961 -18.3031 4919 4927 252
235.106 0.749961 -18.3051 4917 4927 217
235.116 0.750048 -18.3071 4918 4928 190
235.126 0.750134 -18.3091 4919 4926 208
235.136 0.750221 -18.3112 4916 4925 235
235.146 0.750308 -18.3132 4917 4925 266
235.156 0.750308 -18.3152 4917 4927 273
235.166 0.750394 -18.3173 4920 4928 239
235.176 0.750481 -18.3193 4922 4926 230
235.186 0.750567 -18.3213 4918 4924 217
235.196 0.750654 -18.3234 4917 4925 217
235.206 0.750741 -18.3255 4924 4928 227
235.216 0.750827 -18.3275 4926 4928 232
235.226 0.750914 -18.3295 4920 4927 265
235.236 0.751001 -18.3315 4919 4926 269
235.246 0.751001 -18.3335 4914 4926 264
235.256 0.751087 -18.3356 4914 4926 237
235.266 0.751174 -18.3377 4916 4926 230
235.276 0.751261 -18.3397 4914 4926 226
235.286 0.751347 -18.3418 4915 4927 219
235.296 0.751434 -18.3438 4916 4926 221
235.306 0.75152 -18.3458 4918 4927 229
235.316 0.751607 -18.3479 4918 4926 233
235.326 0.751694 -18.3499 4917 4925 227
235.336 0.75178 -18.3519 4915 4926 232
235.346 0.75178 -18.354 4913 4926 228
235.356 0.751867 -18.356 4915 4928 246
235.366 0.751954 -18.3581 4920 4928 264
235.376 0.75204 -18.3601 4919 4928 264
235.386 0.752127 -18.3621 4916 4926 310
235.396 0.752127 -18.3641 4912 4925 299
235.406 0.752213 -18.3661 4914 4926 258
235.416 0.7523 -18.3682 4922 4925 256
235.426 0.752387 -18.3703 4923 4927 278
235.436 0.752387 -18.3723 4912 4927 234
235.446 0.752473 -18.3743 4910 4928 218
235.456 0.752473 -18.3764 4917 4927 232
235.466 0.75256 -18.3784 4917 4928 232
235.476 0.752647 -18.3805 4915 4929 230
235.486 0.752647 -18.3824 4918 4926 232
235.496 0.752733 -18.3845 4919 4927 233
235.506 0.752733 -18.3866 4917 4926 241
235.516 0.75282 -18.3886 4919 4924 230
235.526 0.75282 -18.3906 4920 4927 227
235.536 0.752907 -18.3926 4923 4930 221
235.546 0.752993 -18.3947 4923 4928 197
235.556 0.752993 -18.3967 4920 4926 197
235.566 0.75308 -18.3988 4918 4926 212
235.576 0.75308 -18.4008 4918 4926 238
235.586 0.753166 -18.4028 4916 4926 224
235.596 0.753166 -18.4048 4915 4929 228
235.606 0.753166 -18.4068 4924 4928 225
235.616 0.753253 -18.4089 4922 4926 215
235.626 0.75334 -18.4109 4917 4930 214
235.636 0.75334 -18.413 4917 4928 216
235.646 0.753426 -18.415 4915 4927 239
235.656 0.753426 -18.417 4919 4929 257
235.666 0.753513 -18.419 4918 4927 300
235.676 0.753513 -18.421 4917 4927 284
235.686 0.7536 -18.423 4920 4928 318
235.696 0.7536 -18.425 4923 4929 303
235.706 0.7536 -18.4271 4922 4929 263
235.716 0.7536 -18.4291 4914 4927 249
235.726 0.7536 -18.4311 4916 4928 238
235.736 0.753686 -18.4331 4920 4928 238
235.746 0.753686 -18.4351 4917 4929 250
235.756 0.753686 -18.4371 4918 4928 282
235.766 0.753686 -18.4391 4921 4928 264
235.776 0.753686 -18.4411 4921 4928 263
235.786 0.753686 -18.4431 4911 4928 259
235.796 0.753773 -18.4452 4909 4928 239
235.806 0.753773 -18.4472 4915 4926 232
235.816 0.753773 -18.4493 4916 4925 208
235.826 0.753773 -18.4514 4921 4928 211
235.836 0.753859 -18.4534 4920 4928 222
235.846 0.753859 -18.4554 4918 4927 214
235.856 0.753859 -18.4575 4916 4928 234
235.866 0.753859 -18.4595 4914 4928 223
235.876 0.753946 -18.4616 4916 4926 231
235.886 0.753946 -18.4637 4919 4925 232
235.896 0.754033 -18.4657 4917 4925 242
235.906 0.754033 -18.4677 4915 4926 239
235.916 0.754033 -18.4698 4923 4927 239
235.926 0.754033 -18.4718 4922 4927 243
235.936 0.754119 -18.4738 4916 4926 208
235.946 0.754119 -18.4759 4916 4926 209
235.956 0.754206 -18.4779 4919 4928 207
235.966 0.754206 -18.48 4915 4928 257
235.976 0.754293 -18.4819 4915 4928 230
235.986 0.754293 -18.484 4919 4926 233
235.997 0.754379 -18.4864 4933 4926 201
236.007 0.754379 -18.4881 4931 4925 201
236.017 0.754466 -18.4901 4912 4925 213
236.027 0.754553 -18.4924 4912 4925 231
236.037 0.754553 -18.4944 4918 4927 253
236.047 0.754639 -18.4964 4923 4928 245
236.057 0.754639 -18.4985 4922 4929 249
236.067 0.754726 -18.5005 4921 4928 239
236.077 0.754812 -18.5025 4929 4927 262
236.087 0.754899 -18.5045 4924 4926 505
236.097 0.754899 -18.5065 4915 4926 505
236.107 0.754986 -18.5085 4918 4927 255
236.116 0.755072 -18.5104 4918 4927 285
236.126 0.755159 -18.5125 4918 4928 272
236.136 0.755246 -18.5146 4916 4928 249
236.146 0.755332 -18.5166 4916 4924 215
236.156 0.755419 -18.5186 4919 4924 212
236.166 0.755419 -18.5206 4922 4926 199
236.176 0.755505 -18.5224 4920 4924 199
236.186 0.755592 -18.5244 4918 4926 214
236.196 0.755592 -18.5267 4914 4930 231
236.206 0.755679 -18.5287 4908 4927 271
236.216 0.755765 -18.5308 4913 4926 265
236.226 0.755765 -18.5329 4918 4928 274
236.236 0.755852 -18.5349 4916 4928 248
236.246 0.755939 -18.537 4924 4927 272
236.256 0.755939 -18.539 4927 4928 244
236.266 0.756025 -18.5412 4919 4930 219
236.276 0.756112 -18.5433 4919 4929 216
236.286 0.756199 -18.5454 4919 4928 222
236.296 0.756285 -18.5474 4914 4926 225
236.306 0.756372 -18.5495 4913 4925 230
236.316 0.756458 -18.5516 4915 4926 225
236.326 0.756458 -18.5537 4913 4925 248
236.336 0.756545 -18.5557 4914 4925 234
236.346 0.756632 -18.5577 4915 4928 234
236.356 0.756718 -18.5598 4922 4927 251
236.366 0.756805 -18.5618 4924 4926 226
236.376 0.756892 -18.5639 4921 4927 221
236.386 0.756892 -18.566 4920 4927 259
236.396 0.756978 -18.5681 4918 4925 252
236.406 0.757065 -18.5701 4916 4924 270
236.416 0.757065 -18.5721 4914 4926 302
236.426 0.757151 -18.5742 4916 4926 307
236.436 0.757151 -18.5763 4918 4926 281
236.446 0.757238 -18.5784 4921 4929 262
236.456 0.757325 -18.5804 4920 4931 241
236.466 0.757325 -18.5824 4921 4929 266
236.476 0.757411 -18.5845 4920 4927 256
236.486 0.757411 -18.5865 4916 4927 244
236.496 0.757411 -18.5885 4915 4928 216
236.506 0.757411 -18.5906 4917 4926 214
236.516 0.757498 -18.5927 4915 4926 246
236.526 0.757585 -18.5947 4914 4929 246
236.536 0.757585 -18.5967 4915 4927 241
236.546 0.757671 -18.5988 4915 4928 228
236.556 0.757671 -18.6008 4917 4930 236
236.566 0.757758 -18.6028 4918 4929 260
236.576 0.757758 -18.6049 4916 4927 242
236.586 0.757845 -18.607 4917 4930 261
236.596 0.757845 -18.6089 4918 4928 278
236.606 0.757931 -18.611 4912 4926 283
236.616 0.757931 -18.613 4912 4928 223
236.626 0.758018 -18.6151 4915 4928 215
236.636 0.758018 -18.6171 4912 4927 208
236.646 0.758104 -18.6192 4915 4927 219
236.656 0.758104 -18.6212 4915 4925 238
236.666 0.758191 -18.6232 4912 4926 243
236.676 0.758191 -18.6253 4914 4928 222
236.686 0.758191 -18.6273 4913 4928 245
236.696 0.758278 -18.6294 4910 4927 252
236.706 0.758364 -18.6314 4916 4928 252
236.716 0.758364 -18.6335 4919 4927 250
236.726 0.758451 -18.6355 4921 4926 241
236.736 0.758451 -18.6374 4918 4927 217
236.746 0.758451 -18.6394 4913 4927 285
236.756 0.758538 -18.6414 4914 4927 290
236.766 0.758538 -18.6435 4918 4927 298
236.776 0.758624 -18.6455 4921 4927 301
236.786 0.758624 -18.6475 4918 4926 280
236.796 0.758624 -18.6495 4919 4926 239
236.806 0.758711 -18.6516 4916 4926 233
236.816 0.758711 -18.6536 4922 4925 269
236.826 0.758797 -18.6556 4922 4926 252
236.836 0.758797 -18.6577 4914 4927 237
236.846 0.758884 -18.6597 4917 4930 248
236.856 0.758884 -18.6617 4919 4928 273
236.866 0.758884 -18.6638 4916 4926 252
236.876 0.758971 -18.6658 4912 4924 241
236.886 0.758971 -18.6679 4913 4927 241
236.896 0.759057 -18.6698 4914 4929 243
236.906 0.759057 -18.6719 4914 4926 230
236.916 0.759144 -18.6739 4915 4926 269
236.926 0.759144 -18.6759 4916 4927 271
236.936 0.759144 -18.6779 4916 4927 286
236.946 0.759231 -18.68 4916 4928 269
236.956 0.759231 -18.682 4916 4928 246
236.966 0.759317 -18.6841 4918 4930 222
236.976 0.759317 -18.686 4917 4930 243
236.986 0.759317 -18.688 4917 4928 249
236.996 0.759404 -18.69 4914 4928 249
237.006 0.75949 -18.692 4912 4929 248
237.016 0.75949 -18.6941 4915 4930 246
237.026 0.759577 -18.6961 4918 4928 229
237.036 0.759577 -18.6982 4937 4928 226
237.046 0.759664 -18.7002 4936 4929 246
237.056 0.75975 -18.7022 4918 4927 262
237.066 0.75975 -18.7042 4919 4927 259
237.076 0.759837 -18.7063 4917 4929 259
237.086 0.759924 -18.7083 4911 4926 225
237.096 0.76001 -18.7104 4912 4924 194
237.106 0.760097 -18.7125 4919 4927 189
237.116 0.760097 -18.7145 4932 4928 203
237.126 0.760184 -18.7165 4931 4927 188
237.136 0.76027 -18.7185 4919 4926 200
237.146 0.760357 -18.7205 4920 4926 191
237.156 0.760443 -18.7226 4922 4929 224
237.166 0.76053 -18.7246 4921 4930 213
237.176 0.76053 -18.7266 4920 4927 208
237.186 0.760617 -18.7286 4915 4925 207
237.196 0.760703 -18.7307 4914 4927 227
237.206 0.76079 -18.7327 4917 4929 221
237.216 0.760877 -18.7346 4920 4928 252
237.226 0.760963 -18.7366 4919 4927 264
237.236 0.760963 -18.7387 4920 4928 247
237.246 0.76105 -18.7408 4920 4931 248
237.256 0.761136 -18.7428 4918 4929 248
237.266 0.761223 -18.7449 4920 4925 217
237.276 0.76131 -18.7469 4918 4927 224
237.286 0.76131 -18.7489 4920 4928 216
237.296 0.761396 -18.7509 4921 4930 219
237.306 0.761483 -18.753 4918 4930 224
237.316 0.76157 -18.755 4918 4928 209
237.326 0.761656 -18.7571 4920 4928 207
237.336 0.761743 -18.7591 4919 4927 217
237.346 0.761743 -18.7611 4916 4928 217
237.356 0.761829 -18.7631 4919 4928 205
237.366 0.761916 -18.7651 4918 4929 190
237.376 0.761916 -18.7671 4916 4930 195
237.386 0.762003 -18.7692 4921 4929 215
237.396 0.762089 -18.7713 4921 4927 208
237.406 0.762089 -18.7733 4920 4929 207
237.416 0.762176 -18.7754 4918 4928 213
237.426 0.762263 -18.7774 4918 4927 225
237.436 0.762263 -18.7794 4919 4928 225
237.446 0.762349 -18.7815 4919 4928 198
237.456 0.762436 -18.7836 4918 4928 205
237.466 0.762436 -18.7857 4919 4927 239
237.476 0.762523 -18.7877 4917 4928 230
237.486 0.762523 -18.7897 4919 4927 243
237.496 0.762609 -18.7917 4919 4927 231
237.506 0.762696 -18.7937 4915 4928 239
237.516 0.762696 -18.7958 4918 4928 250
237.526 0.762782 -18.7978 4918 4930 268
237.536 0.762869 -18.7998 4918 4931 270
237.546 0.762869 -18.8019 4922 4929 239
237.556 0.762956 -18.8039 4919 4929 266
237.566 0.762956 -18.8059 4915 4928 259
237.576 0.763042 -18.8079 4917 4927 252
237.586 0.763129 -18.81 4917 4927 246
237.596 0.763129 -18.8121 4917 4927 221
237.606 0.763216 -18.8141 4921 4928 221
237.616 0.763216 -18.8161 4918 4930 252
237.626 0.763302 -18.8182 4915 4928 235
237.636 0.763302 -18.8202 4916 4927 249
237.646 0.763302 -18.8222 4917 4928 230
237.656 0.763389 -18.8242 4916 4929 244
237.666 0.763389 -18.8263 4914 4930 251
237.676 0.763475 -18.8283 4918 4930 254
237.686 0.763475 -18.8303 4922 4930 275
237.697 0.763562 -18.8326 4916 4928 259
237.707 0.763562 -18.8344 4914 4928 254
237.717 0.763649 -18.8364 4923 4928 231
237.727 0.763649 -18.8386 4922 4927 265
237.737 0.763649 -18.8407 4918 4928 255
237.747 0.763649 -18.8427 4917 4927 251
237.757 0.763735 -18.8447 4913 4926 228
237.767 0.763735 -18.8467 4917 4928 234
237.777 0.763735 -18.8487 4920 4929 256
237.787 0.763822 -18.8507 4919 4929 243
237.797 0.763822 -18.8527 4918 4928 243
237.806 0.763822 -18.8546 4915 4927 259
237.816 0.763822 -18.8566 4917 4928 235
237.826 0.763822 -18.8587 4917 4931 232
237.836 0.763822 -18.8607 4914 4928 227
237.846 0.763909 -18.8627 4914 4926 245
237.856 0.763909 -18.8647 4915 4928 287
237.866 0.763909 -18.8668 4914 4926 310
237.876 0.763995 -18.8685 4915 4926 326
237.886 0.763995 -18.8706 4917 4929 347
237.896 0.763995 -18.8728 4916 4928 277
237.906 0.764082 -18.8748 4914 4928 248
237.916 0.764082 -18.8769 4912 4929 213
237.926 0.764169 -18.8789 4914 4929 223
237.936 0.764169 -18.8809 4917 4929 207
237.946 0.764255 -18.8829 4919 4930 227
237.956 0.764255 -18.885 4918 4929 212
237.966 0.764342 -18.887 4916 4928 198
237.976 0.764342 -18.889 4918 4925 194
237.986 0.764428 -18.8911 4921 4926 205
237.996 0.764428 -18.8931 4917 4927 212
238.006 0.764515 -18.8951 4919 4927 245
238.016 0.764515 -18.8972 4922 4928 254
238.026 0.764602 -18.8992 4917 4926 232
238.036 0.764688 -18.9012 4915 4926 237
238.046 0.764775 -18.9032 4917 4928 237
238.056 0.764862 -18.9052 4924 4929 237
238.066 0.764862 -18.9072 4924 4930 243
238.076 0.764948 -18.9093 4953 4929 229
238.086 0.765035 -18.9113 4950 4928 212
238.096 0.765121 -18.9134 4917 4929 190
238.106 0.765121 -18.9154 4917 4929 213
238.116 0.765208 -18.9174 4916 4927 213
238.126 0.765295 -18.9194 4915 4926 242
238.136 0.765381 -18.9214 4912 4928 231
238.146 0.765468 -18.9235 4920 4929 245
238.156 0.765555 -18.9255 4929 4927 249
238.166 0.765555 -18.9275 4924 4928 255
238.176 0.765641 -18.9295 4917 4931 266
238.186 0.765728 -18.9315 4920 4929 281
238.196 0.765814 -18.9335 4921 4929 248
238.206 0.765901 -18.9355 4921 4928 274
238.216 0.765988 -18.9376 4919 4928 274
238.226 0.765988 -18.9395 4916 4928 311
238.236 0.766074 -18.9416 4916 4925 305
238.246 0.766161 -18.9436 4915 4925 258
238.256 0.766248 -18.9457 4916 4927 245
238.266 0.766334 -18.9477 4916 4929 213
238.276 0.766421 -18.9498 4916 4929 203
238.286 0.766508 -18.9517 4916 4927 210
238.296 0.766594 -18.9537 4922 4927 235
238.306 0.766681 -18.9558 4923 4928 253
238.316 0.766767 -18.9578 4922 4929 233
238.326 0.766854 -18.9599 4927 4928 240
238.336 0.766941 -18.962 4925 4926 225
238.346 0.767027 -18.964 4920 4926 247
238.356 0.767114 -18.966 4915 4925 250
238.366 0.767201 -18.968 4913 4925 235
238.376 0.767287 -18.97 4920 4925 250
238.386 0.767374 -18.9721 4921 4927 227
238.396 0.767374 -18.9741 4919 4930 227
238.406 0.76746 -18.9762 4919 4928 222
238.416 0.767547 -18.9782 4920 4928 200
238.426 0.767634 -18.9802 4920 4929 217
238.436 0.767634 -18.9822 4917 4927 225
238.446 0.76772 -18.9843 4921 4928 229
238.456 0.767807 -18.9863 4919 4929 187
238.466 0.767894 -18.9883 4917 4928 207
